mol_id,smiles,rs,scaffold
XS843240a,CCCC1=NC(CN2CC(OC=3C=CC=CC32)C(=O)N4CCCCC4)=NO1,2.052,O=C(C1CN(Cc2ncon2)c2ccccc2O1)N1CCCCC1
XS843232a,CN(CC1CCC2=NC(=CN2C1)C(F)(F)F)C=3N=CC(C#N)=CC3Cl,0.306,c1ccc(NCC2CCc3nccn3C2)nc1
XS843233a,CC1=NC=2CCCC(C2S1)N(C)C(=O)C3=NN(C)C=C3Br,0.402,O=C(NC1CCCc2ncsc21)c1cc[nH]n1
XS843230a,CC(CN1CCN(C)CC1)NC=2N=NC(=CC2C(F)(F)F)C3=CC=CO3,0.67,c1coc(-c2ccc(NCCN3CCNCC3)nn2)c1
XS004799e,CCC(C)N1CCC(=O)N(CC(=O)NCC=2C=CC(=CC2)C(=O)OC)C1=O,1.11,O=C(CN1C(=O)CCNC1=O)NCc1ccccc1
XS843237a,COC=1C=CC(=CC1)S(=O)(=O)N2CCCC2C3=NC=4C=CC=CC4S3,7.306,O=S(=O)(c1ccccc1)N1CCCC1c1nc2ccccc2s1
XS843231a,CN(CCOC=1C=CC(F)=CC1)C(=O)C=2C=CC(=CC2)OCC3CCCO3,1.092,O=C(NCCOc1ccccc1)c1ccc(OCC2CCCO2)cc1
XS843236a,CC(CC1=CNC=2C=CC(F)=CC12)NC(=O)C3=CC=4COCCC4NC3=O,5.556,O=C(NCCc1c[nH]c2ccccc12)c1cc2c([nH]c1=O)CCOC2
XS838734b,CC1CN(C=2C=CC=CC2N1)S(=O)(=O)C=3C=CC=4OCCNC(=O)C4C3,0.784,O=C1NCCOc2ccc(S(=O)(=O)N3CCNc4ccccc43)cc21
XS841600b,COC=1C=CC(=CC1OC)CC(C)(CO)NC(=O)C2=NNC=3N=CC=CC23,4.266,O=C(NCCc1ccccc1)c1n[nH]c2ncccc12
XS843245a,CCCN1C(=O)N(CCC(=O)NC2CCCC=3C=CC=CC32)C=4C=CC=CC41,0.65,O=C(CCn1c(=O)[nH]c2ccccc21)NC1CCCc2ccccc21
XS830032b,COC=1C=CC(=CC1NC(=O)C(C)OC=2C=CC=C(Cl)C2)S(N)(=O)=O,0.668,O=C(COc1ccccc1)Nc1ccccc1
XS840568b,CC(COC=1C=CC=C(F)C1)NC(=O)NCC2=CN3C=C(Cl)C=CC3=N2,0.822,O=C(NCCOc1ccccc1)NCc1cn2ccccc2n1
XS839779b,O=C(CNC(=O)C1=CC=C(Br)O1)N2CCC(C2)C=3C=CC=CN3,3.218,O=C(NCC(=O)N1CCC(c2ccccn2)C1)c1ccco1
XS843246a,CC=1C=CC(=CC1NC(=O)C2=CC=CO2)C(=O)OC(C)C(=O)NC3CCCC3,2.47,O=C(COC(=O)c1cccc(NC(=O)c2ccco2)c1)NC1CCCC1
XS843251a,CCOC=1C=CC(=CC1OCC)CCNC(=O)C2CC=3C=CC=CC3C(=O)O2,0.54,O=C1OC(C(=O)NCCc2ccccc2)Cc2ccccc21
XS843242a,COCC1=C(SC=2C=CC=CC12)C(=O)NC(C)C=3C=CC(OC)=C(C3)OC,1.19,O=C(NCc1ccccc1)c1cc2ccccc2s1
XS841031b,CCN1C=C(C=N1)C2C=3NC=4C=CC(=CC4C3CCN2S(=O)(=O)F)OC,3.128,c1ccc2c3c([nH]c2c1)C(c1cn[nH]c1)NCC3
XS843255a,COC=1C=C(C=CC1OC(F)F)C(=O)OC(C)C(=O)NC2(C#N)CCCCC2,0.842,O=C(COC(=O)c1ccccc1)NC1CCCCC1
XS840871b,COC=1C=CC(Cl)=C(C1)N2C=C(N=N2)C(C)N(C)CC=3N=CC(F)=CC3C,0.368,c1ccc(-n2cc(CNCc3ccccn3)nn2)cc1
XS843266a,NC(=O)C1CCN(C1)C(=O)C=2C=CC(=NC2)OC=3C=CC(Br)=CC3,8.732,O=C(c1ccc(Oc2ccccc2)nc1)N1CCCC1
XS843264a,CCN1CC(CN(C)C(=O)C2=CSC(=N2)C=3C=NN(C)C3)OC=4C=CC=CC41,1.746,O=C(NCC1CNc2ccccc2O1)c1csc(-c2cn[nH]c2)n1
XS843267a,O=C(CC1=CSC(=N1)C=2C=CC(=CC2)C(F)(F)F)NC3CCCCNC3=O,4.386,O=C(Cc1csc(-c2ccccc2)n1)NC1CCCCNC1=O
XS843258a,CC=1C=CC=C(C1C)N2CC(CC2=O)C(=O)NC=3C=CC(=NC3)N4CCOCC4,14.502,O=C(Nc1ccc(N2CCOCC2)nc1)C1CC(=O)N(c2ccccc2)C1
XS843265a,COC=1C=CC(=CC1OC)C=2CC(C3=CC=CS3)N(N2)C(=O)CCC(=O)O,0.71,c1ccc(C2=NNC(c3cccs3)C2)cc1
XS837856b,O=C(CC(N1C=CC=N1)C(F)(F)F)N2CCCN(CC2)S(=O)(=O)C3CC3,1.148,O=C(CCn1cccn1)N1CCCN(S(=O)(=O)C2CC2)CC1
XS843268a,CC=1C=C(C)C2=C(N1)SC=3C(=O)N(C=NC32)CC(=O)NC(C)C4=CC=CS4,2.828,O=C(Cn1cnc2c(sc3ncccc32)c1=O)NCc1cccs1
XS841574b,CC1CC2(CCC2)CN1C(=O)NC=3C=CC=CC3CS(=O)(=O)C=4C=CC=CC4,0.498,O=C(Nc1ccccc1CS(=O)(=O)c1ccccc1)N1CCC2(CCC2)C1
EL002138c,COC(=O)CC1CC2(CO1)CCN(CC2)C=3C=C(C=C(N3)C(F)(F)F)CO,1.036,c1ccc(N2CCC3(CCOC3)CC2)nc1
XS843260a,CS(=O)(=O)N1CC=2C=CC=CC2CC1C(=O)N3CCN(CC3)C=4C=CC=CC4,10.76,O=C(C1Cc2ccccc2CN1)N1CCN(c2ccccc2)CC1
XS843270a,CCN1C(CNC(=O)C2CC(=O)N(C2)C=3C=CC=4OCCOC4C3)=NC=5C=CC=CC51,0.614,O=C(NCc1nc2ccccc2[nH]1)C1CC(=O)N(c2ccc3c(c2)OCCO3)C1
XS840420b,CC1=NN(C)C(C)=C1NC(=O)C(C)OC(=O)C=2C=C(Cl)C=3OCCCOC3C2,1.284,O=C(COC(=O)c1ccc2c(c1)OCCCO2)Nc1cn[nH]c1
XS843276a,CC=1N=C(C)N(N1)C=2C=CC(=CC2)C(=O)N3CCOCC3CC4=CNC=5C=CC=CC45,3.198,O=C(c1ccc(-n2cncn2)cc1)N1CCOCC1Cc1c[nH]c2ccccc12
XS843269a,CC(=O)NC(CC(=O)N(C)CC1=NC=2C=CC=CC2C(=O)N1)C=3C=CC(Cl)=CC3,0.842,O=C(CCc1ccccc1)NCc1nc2ccccc2c(=O)[nH]1
XS843282a,CC=1C=CC=CC1NC(=O)C2=C(C)NC3=NC(CCCO)=NN3C2C=4C=CC=C(F)C4,0.922,O=C(Nc1ccccc1)C1=CNc2ncnn2C1c1ccccc1
XS843277a,O=C(CC1SC=2C=CC=CC2NC1=O)NC3=NC(=CS3)CN4CCCCC4,1.062,O=C(CC1Sc2ccccc2NC1=O)Nc1nc(CN2CCCCC2)cs1
XS843283a,COC1=CC(=CC(OC)=C1OC)C(C)NC(=O)C=2SC(=NC2C)C=3C=CC=CN3,1.09,O=C(NCc1ccccc1)c1cnc(-c2ccccn2)s1
XS843286a,COC=1C=CC(OC)=C(C1)NC(=O)CNC(C(=O)NC=2C=CC=CC2)C=3C=CC=CC3,1.13,O=C(CNC(C(=O)Nc1ccccc1)c1ccccc1)Nc1ccccc1
XS843273a,CC=1C=CC2=NC(=CC(=O)N2C1)COC(=O)C(C)CC=3C=CC(Br)=CC3,2.438,O=C(CCc1ccccc1)OCc1cc(=O)n2ccccc2n1
XS840856b,CC=1C=NC(=C(C1)[N+]([O-])=O)N2CCCC(C2)N3N=CC(=CC3=O)N4CCOCC4,3.298,O=c1cc(N2CCOCC2)cnn1C1CCCN(c2ccccn2)C1
XS840692b,CCOC(=O)CC(NC(=O)C=1C=CC=2C(=O)N(C)C(=O)C2C1)C=3C=CC=CC3OC,1.236,O=C(NCc1ccccc1)c1ccc2c(c1)C(=O)NC2=O
XS843275a,CC1=NOC(=N1)C(NC(=O)C=2C=CC(=C(F)C2)N3CCOCC3)C4CCOCC4,0.574,O=C(NC(c1ncno1)C1CCOCC1)c1ccc(N2CCOCC2)cc1
XS840767b,CC(C)CN1CC(CC1=O)C(=O)N(CC=2C=CC=CC2[N+]([O-])=O)CC(F)(F)F,0.996,O=C1CC(C(=O)NCc2ccccc2)CN1
XS719146b,O=C(NC1CCN(C1)C=2C=CC(Cl)=C(F)C2)N3CCC(CC3)N4CCNC4=O,1.228,O=C(NC1CCN(c2ccccc2)C1)N1CCC(N2CCNC2=O)CC1
XS053489d,O=C(NC=1C=CC(=NC1)N2CCC=3SC=CC3C2)C4CCCN(C4)C(=O)C5=CC=CO5,2.804,O=C(Nc1ccc(N2CCc3sccc3C2)nc1)C1CCCN(C(=O)c2ccco2)C1
XS841225b,CS(=O)(=O)C=1C=CC(=CC1)OCCCC(=O)NC2(CCC=3C=CC=CC32)C(F)(F)F,0.402,O=C(CCCOc1ccccc1)NC1CCc2ccccc21
XS843298a,COC=1C=CC(=CC1)C(CNS(=O)(=O)C=2C=CC=3OCCCOC3C2)N4CCCCC4,1.376,O=S(=O)(NCC(c1ccccc1)N1CCCCC1)c1ccc2c(c1)OCCCO2
XS843303a,COC1=NN(C)C=2N=C(C)C(CCC(=O)N3CCCC(C3)C(=O)NCC4CC4)=C(C)C12,1.092,O=C(NCC1CC1)C1CCCN(C(=O)CCc2cnc3[nH]ncc3c2)C1
XS843293a,CC=1C=CC(=CC1)C2=NOC(CN3CCN(CC3)C(=O)C=4C=CC=5SC(C)C(=O)NC5C4)=N2,3.682,O=C1CSc2ccc(C(=O)N3CCN(Cc4nc(-c5ccccc5)no4)CC3)cc2N1
XS838789b,CC1=NN(C(C)=C1C2C(=O)NCCN2CC3=NN4C(=O)C=C(C)N=C4S3)C=5C=CC=CC5,1.626,O=C1NCCN(Cc2nn3c(=O)ccnc3s2)C1c1cnn(-c2ccccc2)c1
XS843296a,COC1=CC(=CC(OC)=C1OC)C(C)NC(=O)C=2C=C(N=C3C2C(C)=NN3C)C(C)C,0.438,O=C(NCc1ccccc1)c1ccnc2[nH]ncc12
XS843295a,O=C(NC(CC=1C=CC=CC1)C(=O)N2CCN(CC3=NC=4C=CC=CC4S3)CC2)C5=CC=CS5,2.454,O=C(NC(Cc1ccccc1)C(=O)N1CCN(Cc2nc3ccccc3s2)CC1)c1cccs1
XS843289a,NC(=O)C(C=1C=CC(Cl)=CC1)N2CCN(CC2)C=3N=CC(=CC3Cl)C(F)(F)F,1.172,c1ccc(CN2CCN(c3ccccn3)CC2)cc1
XS840537b,COC1=CC(=CC(OC)=C1OC)C(NC(=O)COC=2C=CC=CC2C#N)C(F)(F)F,0.592,O=C(COc1ccccc1)NCc1ccccc1
XS843292a,COC=1C=CC(=CC1)C2=NOC(CN3CCN(CC3)C(=O)CC4SC=5C=CC=CC5NC4=O)=N2,7.652,O=C1Nc2ccccc2SC1CC(=O)N1CCN(Cc2nc(-c3ccccc3)no2)CC1
XS837240b,CC1CCC=2N=C(N)C(C#N)=CC2C1,1.192,c1cnc2c(c1)CCCC2
XS842037b,O=C1CC2CCCN2C=3C=CC=CC3N1,4.542,O=C1CC2CCCN2c2ccccc2N1
XS842548b,CC(CC(=O)N1CCCCO1)C2CCCCC2,0.346,O=C(CCC1CCCCC1)N1CCCCO1
XS843309a,CC1=NN=C2CC(C)(C)C(CN12)C=3C=CC=CC3,0.722,c1ccc(C2CCc3nncn3C2)cc1
XS837540b,COC(C)CN1C=C(Br)C=NC1=O,0.722,O=c1nccc[nH]1
XS837932b,N#CC1(CCCC1)C(=O)NC(CO)CCF,1.502,C1CCCC1
XS843316a,O=C(OCC1CC(=O)N(C1)C2CC2)C3=CC=CS3,0.904,O=C(OCC1CC(=O)N(C2CC2)C1)c1cccs1
XS839673b,CCC1(CO)CCCN1C(=O)NCC(C)(C)OC,1.17,C1CCNC1
XS842414b,CC1CCCN1S(=O)(=O)NCC2=NC=CS2,1.418,O=S(=O)(NCc1nccs1)N1CCCC1
XS843317a,C=1C=CC(=CC1)C2(CC2)C3=NC(=NO3)C4CCOC4,2.81,c1ccc(C2(c3nc(C4CCOC4)no3)CC2)cc1
XS843326a,COC=1C=CC=CC1C2NC(=O)C=3C=CC=C(C)C3N2,0.728,O=C1NC(c2ccccc2)Nc2ccccc21
XS843319a,O=C(CN1C=CC=N1)NC2CCOC=3C=CC=CC32,1.488,O=C(Cn1cccn1)NC1CCOc2ccccc21
XS841667b,CC1=CC=C(O1)C=2C=CC(C)=C(C2)NC3CCNC3=O,0.636,O=C1NCCC1Nc1cccc(-c2ccco2)c1
XS843325a,CN1CC(NCC1=O)C2=NC(=NO2)C=3C=CC=CC3,1.502,O=C1CNC(c2nc(-c3ccccc3)no2)CN1
XS843327a,CCNC(=O)NC(=O)C(C)NC=1C=CC=CC1OC,2.264,c1ccccc1
XS841721b,O=S(=O)(CC=1C=C(ON1)C2CCCC2)C3CCOC3,4.568,O=S(=O)(Cc1cc(C2CCCC2)on1)C1CCOC1
XS838594b,CC(NC=1C=NC=2OCOC2C1)C3=NC=4C=CC=CC4O3,3.954,c1ccc2oc(CNc3cnc4c(c3)OCO4)nc2c1
XS841669b,O=C(CCC(F)F)NC1CCOCC21CCCCC2,0.716,C1CCC2(CC1)CCCOC2
XS843339a,CC=1C=C(C(=O)NC2CCCOC=3C=CC=CC32)N(C)N1,0.556,O=C(NC1CCCOc2ccccc21)c1ccn[nH]1
XS843332a,CC1C2=CC=CN2CCN1C(=O)C=3C=CC(F)=C(F)C3,0.884,O=C(c1ccccc1)N1CCn2cccc2C1
MR041161c,O=C1OC(=NC1CC=2C=CC=CC2)NCC=3C=CC=CN3,2.746,O=C1OC(NCc2ccccn2)=NC1Cc1ccccc1
XS843337a,CC(C)C1=NC(=CS1)C2NC(=O)C=3C=CC=CC3N2,1.86,O=C1NC(c2cscn2)Nc2ccccc21
XS838300c,O=C1CC(CN1)C2=CC=C(S2)C=3C=CC=C4C=CNC34,0.484,O=C1CC(c2ccc(-c3cccc4cc[nH]c34)s2)CN1
XS561632b,COC(=O)C1CCC2=NN=C(CC3CCCC3)N2CC1,0.7,C1CCc2nnc(CC3CCCC3)n2CC1
XS837551b,FC1(F)CC21COCCN(C2)C=3N=CC=4SC=CC4N3,0.894,c1cc2nc(N3CCOCC4(CC4)C3)ncc2s1
XS839459b,CN(C=1N=CC(=CN1)OC(F)F)C(CO)CC2CCC2,10.078,c1cnc(NCCC2CCC2)nc1
XS838401b,CN(CC1CC=2C=CC=CC2CO1)C=3N=CC=NC3CC#N,1.332,c1ccc2c(c1)COC(CNc1cnccn1)C2
XS843349a,CC1=NOC(C)=C1CC(=O)NC(C)C=2C=C(C)C=CC2C,0.386,O=C(Cc1cnoc1)NCc1ccccc1
XS843346a,CCCNC(=O)NC(=O)CN(C)C1CCC=2C=CC=CC21,6.768,c1ccc2c(c1)CCC2
XS767682b,CC1=CSC(=N1)C2CCCN(C2)C(=O)C=3C=CN=CC3,2.922,O=C(c1ccncc1)N1CCCC(c2nccs2)C1
XS700849b,O=C(C1=CC=2C=CC=CC2N1)N3CCCC3C=4C=CC=CC4,5.8,O=C(c1cc2ccccc2[nH]1)N1CCCC1c1ccccc1
XS398655b,O=C(NCC=1C=CNN1)NC2CCSC=3C=CC=CC32,0.48,O=C(NCc1cc[nH]n1)NC1CCSc2ccccc21
XS843358a,CC(CN1C=CC=N1)NC(=O)NCC=2C=CC=3OCOC3C2,1.922,O=C(NCCn1cccn1)NCc1ccc2c(c1)OCO2
XS843355a,COCC(C)NC(=O)C1=CC=2COC=3C=CC=CC3C2S1,1.934,c1ccc2c(c1)OCc1ccsc1-2
XS671334b,CC(C)C=1N=C2CCC(CN2N1)NCC3=NN=C(O3)C(C)C,0.72,c1nc2n(n1)CC(NCc1nnco1)CC2
XS843360a,CC(C)(C)C=1C=CC(=CC1)C2CCCN2C(=O)C=3C=CNN3,2.424,O=C(c1cc[nH]n1)N1CCCC1c1ccccc1
XS843351a,CC=1C=NN(C1)CC2CCCCN2C(=O)CC3=CC=CS3,1.344,O=C(Cc1cccs1)N1CCCCC1Cn1cccn1
XS639224b,CC(C)(CNC(=O)C1CCN2C=NC=C2C1)C3CCCCC3,1.596,O=C(NCCC1CCCCC1)C1CCn2cncc2C1
XS843353a,CC(SC=1N=C2N=CC=CN2N1)C(=O)N3CCC(C)CC3,1.132,O=C(CSc1nc2ncccn2n1)N1CCCCC1
XS840857b,C1=CC(=CS1)C=2N=NN(CC3CCC4(CCCCC4)O3)N2,0.424,c1cc(-c2nnn(CC3CCC4(CCCCC4)O3)n2)cs1
XS838432b,COC(CO)COC=1C=C2C=NNC2=CC1Br,0.968,c1ccc2[nH]ncc2c1
XS843371a,CCNC(=O)C=1C=CC(NC(=O)NCC2CCCO2)=C(C)C1,0.598,O=C(NCC1CCCO1)Nc1ccccc1
XS815289b,CC(NC(=O)NC=1C=CC=CC1)C=2C=CC(=CC2)N3C=CN=C3,1.262,O=C(NCc1ccc(-n2ccnc2)cc1)Nc1ccccc1
XS843363a,N#CC(NC(=O)C=1C=CC=C(N1)N2C=CC=N2)C3CCCCC3,0.732,O=C(NCC1CCCCC1)c1cccc(-n2cccn2)n1
XS394874b,O=C(CC=1N=C2N=CC=CN2N1)NC3CCCC=4C=CC=CC43,0.806,O=C(Cc1nc2ncccn2n1)NC1CCCc2ccccc21
XS673471b,O=C(CC=1C=CC=2OCCC2C1)N3CCCC(C3)N4C=CC=N4,3.342,O=C(Cc1ccc2c(c1)CCO2)N1CCCC(n2cccn2)C1
XS843361a,CCC1C(=O)NCCN1C(=O)C=2C=NN(C2C)C=3C=CC=CC3,0.808,O=C1CN(C(=O)c2cnn(-c3ccccc3)c2)CCN1
XS843368a,CN1N=NC=C1CC(=O)NC2CCN(CC=3C=CC=CC3)C2=O,0.836,O=C(Cc1cnn[nH]1)NC1CCN(Cc2ccccc2)C1=O
XS581609b,CC(C1CC1)N(C(=O)CN2C=NC(=N2)C=3C=CC=CC3)C4CC4,2.15,O=C(Cn1cnc(-c2ccccc2)n1)N(CC1CC1)C1CC1
XS843364a,O=C1C=2C=CC=CC2N=CN1CC(O)COCC=3C=CC=CC3,17.272,O=c1c2ccccc2ncn1CCCOCc1ccccc1
XS841976b,NC(=O)C1=NN=C(S1)N2CCC(C2)OC=3C=CC=CC3F,1.558,c1ccc(OC2CCN(c3nncs3)C2)cc1
XS843367a,OCC(NC1=NC(=NO1)C2CCC2)C=3C=CC(Cl)=C(F)C3,2.936,c1ccc(CNc2nc(C3CCC3)no2)cc1
XS838592b,CCN1C(=O)N(CC)C=2C=C(C=CC21)NC(C)C3=NC=C(C)O3,0.594,O=c1[nH]c2ccc(NCc3ncco3)cc2[nH]1
XS838440b,FC=1C=CC=C(C1)OCC2=NOC(=N2)C3CCCC4=NN=CN43,5.12,c1ccc(OCc2noc(C3CCCc4nncn43)n2)cc1
XS840031b,CN1CCC(NC(=O)CN2C=C(C=N2)[N+]([O-])=O)C=3C=CC=CC31,2.02,O=C(Cn1cccn1)NC1CCNc2ccccc21
XS843384a,CCOC(=O)C1(CCCCC1)NC(=O)C2CC=3C=CC=CC3O2,1.152,O=C(NC1CCCCC1)C1Cc2ccccc2O1
XS836768b,CC1=NC(=CS1)C2=CNC(=C2)C(=O)NC3CCCCNC3=O,9.0,O=C(NC1CCCCNC1=O)c1cc(-c2cscn2)c[nH]1
XS640905b,CC(OC(=O)C1CCN(CC1)C2=NC=3C=CC=CC3O2)C(N)=O,1.016,c1ccc2oc(N3CCCCC3)nc2c1
XS549527b,NC(=O)C1CCN(C1)C(=O)NC2=NC(=CS2)C=3C=CC=CC3,1.69,O=C(Nc1nc(-c2ccccc2)cs1)N1CCCC1
XS843381a,CC1CN(CCN1C(=O)C=2C=CC=CC2F)C=3C=CC=C(F)C3,1.744,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1
XS804920b,CCC=1OC=NC1C(=O)N2CCCC(C2)C3=NC(C)=C(C)S3,0.538,O=C(c1cocn1)N1CCCC(c2nccs2)C1
XS843378a,CC(C=1C=CC(F)=CC1)N(C)CC2=NN=C(O2)C3=CC=CS3,1.19,c1ccc(CNCc2nnc(-c3cccs3)o2)cc1
XS843376a,CCC1(C)COCCN1C(=O)C2CCN(CC2)C=3C=NC=CN3,15.154,O=C(C1CCN(c2cnccn2)CC1)N1CCOCC1
XS838981b,CCOC(=O)C=1C=NN2C=CC=C2C1N(C)CC3(O)CCOC3,1.098,c1cc2c(NCC3CCOC3)ccnn2c1
XS838970b,CC=1C=CC=CC1OC(C)C(=O)NC2=NC(=NN2)C(F)(F)F,4.664,O=C(COc1ccccc1)Nc1ncn[nH]1
XS843395a,O=C(COC=1C=CC=CC1)N2CCCC2C3=NC=4C=CC=CC4N3,0.7,O=C(COc1ccccc1)N1CCCC1c1nc2ccccc2[nH]1
XS157694d,CC=1C=CC(=CC1)C2=NN=C(O2)C(C)NC=3C=CC=4OCOC4C3,1.618,c1ccc(-c2nnc(CNc3ccc4c(c3)OCO4)o2)cc1
XS843397a,CC(NC(=O)C=1C=CC=CC1F)C=2C=CC(=CC2)S(N)(=O)=O,1.126,O=C(NCc1ccccc1)c1ccccc1
XS843400a,O=C(C1=CN(CC=2C=CC=CC2)N=N1)N3CCCC3C4CCCC4,15.148,O=C(c1cn(Cc2ccccc2)nn1)N1CCCC1C1CCCC1
XS842275b,COC=1C(=CC=C2C=CC=CC12)CN3CCC(C3)C4=NOC(C)=N4,1.474,c1ccc2cc(CN3CCC(c4ncon4)C3)ccc2c1
XS843392a,CN1C=C(C=N1)N2CCC(C2)NC(=O)C3=CC=4C=CC=CC4S3,5.348,O=C(NC1CCN(c2cn[nH]c2)C1)c1cc2ccccc2s1
XS838967b,CC1=CSC(=N1)C2COCCN2CCC=3C=CC=4OCCC4C3,0.384,c1csc(C2COCCN2CCc2ccc3c(c2)CCO3)n1
XS843402a,COC=1C=CC(Cl)=CC1N2CCC(C2)NC(=O)C=3C=CC=NC3,1.424,O=C(NC1CCN(c2ccccc2)C1)c1cccnc1
XS843412a,CCOC=1N=CC=CC1C(=O)N(CC)C(C)C=2C=CC=C(C2)OC,0.442,O=C(NCc1ccccc1)c1cccnc1
XS843408a,CC1=C(OC=2C(C)=CC=CC12)C(=O)N3CCOCC3C=4N=CON4,0.786,O=C(c1cc2ccccc2o1)N1CCOCC1c1ncon1
XS840845b,CC(NC(=O)NC=1C=CC(=C(Cl)C1)N2C=CC=N2)C=3C=CON3,12.47,O=C(NCc1ccon1)Nc1ccc(-n2cccn2)cc1
XS843404a,O=C(NCC=1C=COC1)C2CCCN2C=3N=CN=C4SC=CC34,3.454,O=C(NCc1ccoc1)C1CCCN1c1ncnc2sccc12
XS841263b,CC=1C=CC(=CC1)C2=NC=C(CN3CCN4C(=O)NCC4C3)S2,2.116,O=C1NCC2CN(Cc3cnc(-c4ccccc4)s3)CCN12
XS843417a,CC1=CN2CC(CCC2=N1)NC(=O)CC=3C=CC=4OCCOC4C3,0.878,O=C(Cc1ccc2c(c1)OCCO2)NC1CCc2nccn2C1
XS843407a,O=C(C=1C=C(Cl)C=CN1)N(CCC=2C=CC=CC2)C3CCOC3,0.852,O=C(c1ccccn1)N(CCc1ccccc1)C1CCOC1
XS843415a,CC1=NOC(=N1)C2CCCN(C2)C(=O)COC=3C=C(C)C=CC3C,7.456,O=C(COc1ccccc1)N1CCCC(c2ncno2)C1
XS839213b,COCC(C)(O)CN1C=NC2=C(C=NN2C=3C=CC=CC3F)C1=O,0.422,O=c1[nH]cnc2c1cnn2-c1ccccc1
XS560353b,CC1=NOC(CC2(O)CCCN(C2)C=3C=C(Cl)C=CC3C#N)=N1,1.402,c1ccc(N2CCCC(Cc3ncno3)C2)cc1
XS717949b,CC(C)C1=CSC(=N1)NC(=O)C2CC(=O)N(CC(F)(F)F)C2,1.764,O=C1CC(C(=O)Nc2nccs2)CN1
XS838372b,CC(C)CN(CC(C=1C=CON1)C2CC2)C(=O)C3=CC=CC(=O)N3,7.456,O=C(NCC(c1ccon1)C1CC1)c1cccc(=O)[nH]1
XS843420a,CC=1NC=2C=CC(=CC2C1C)C(=O)NC(C)C3=NN=C4C=CC=CN34,0.692,O=C(NCc1nnc2ccccn12)c1ccc2[nH]ccc2c1
XS490466b,CNC(=O)C1CN(CCO1)C(=O)C=2C=CC(Cl)=C3N=CC=CC23,0.506,O=C(c1cccc2ncccc12)N1CCOCC1
XS840493b,COC=1N=CN=CC1NC(=O)C(=O)NC(C)C=2C=C(C)SC2C,0.744,O=C(NCc1ccsc1)C(=O)Nc1cncnc1
XS836488b,COC=1N=CN=CC1NC(=O)N2CCC(C(F)(F)F)C(C)(C)C2,0.67,O=C(Nc1cncnc1)N1CCCCC1
XS840349b,[O-][N+](=O)C=1C=C(Cl)C=C(NC(=O)C2CCC=3C=NNC3C2)C1O,2.51,O=C(Nc1ccccc1)C1CCc2cn[nH]c2C1
XS675814b,CCC(CC(=O)N(CC=1C=CN=CC1)C2CC2)C=3C=CC(=CC3)OC,1.024,O=C(CCc1ccccc1)N(Cc1ccncc1)C1CC1
XS656924b,CC=1C=NN(C1)CC2CN(CC3=CC(=NO3)C=4C=CC=CC4)CCO2,3.6,c1ccc(-c2cc(CN3CCOC(Cn4cccn4)C3)on2)cc1
XS843434a,O=C(CCC1CC=2C=CC=CC2NC1=O)NCCC=3C=CC(F)=CC3,1.296,O=C(CCC1Cc2ccccc2NC1=O)NCCc1ccccc1
XS840578b,O=C(NCC1=NN=CN1C2CC2)NC(C=3C=CC=CC3)C(F)(F)F,0.564,O=C(NCc1ccccc1)NCc1nncn1C1CC1
XS843430a,C1=CN(CC2CN(CC3=CSC(=N3)C=4C=CC=CC4)CCO2)N=C1,0.776,c1ccc(-c2nc(CN3CCOC(Cn4cccn4)C3)cs2)cc1
XS763434b,O=S1(=O)CCC(CC2=NN=C(O2)SCCC=3C=CC=CC3)C1,7.726,O=S1(=O)CCC(Cc2nnc(SCCc3ccccc3)o2)C1
XS842732b,C#CCCN(CC)C(=O)C(C)C(=O)NC=1C=C(Cl)C=C(Cl)C1,1.67,c1ccccc1
XS841413b,O=C(C1=CC2=CC=CN2C=N1)N3CCCC(C3)C4=NOC(=N4)C5CC5,0.348,O=C(c1cc2cccn2cn1)N1CCCC(c2noc(C3CC3)n2)C1
XS838634b,CN1C=CC2=C1CCN(C(=O)CC3=CC=NN3)C2C=4N=CC=CC4F,0.656,O=C(Cc1ccn[nH]1)N1CCc2[nH]ccc2C1c1ccccn1
XS836853b,CC=1C(=NNC1NC(=O)C2CC=3C=C(F)C=CC3O2)C=4C=CN=CC4,2.674,O=C(Nc1cc(-c2ccncc2)n[nH]1)C1Cc2ccccc2O1
XS837482b,CCOC(=O)C=1N=NNC1C2CCCN2C(=O)COCC3CCC3,4.364,O=C(COCC1CCC1)N1CCCC1c1cnn[nH]1
XS837414b,CC(C)(C)OC(=O)C1=CC(=NN1)NC(=O)CC2OCCCC2(C)C,13.472,O=C(CC1CCCCO1)Nc1cc[nH]n1
XS843438a,CC(C)C(NC(=O)COC=1C=CC=NC1)C=2C=CC=3OCCOC3C2,0.46,O=C(COc1cccnc1)NCc1ccc2c(c1)OCCO2
XS836909b,CC=1C=CN=C(N1)OC=2C=CC(=CC2)NC(=O)C(C(=O)O)C(C)(C)C,1.496,c1ccc(Oc2ncccn2)cc1
XS841046b,O=C(CN1C(=O)CSC=2C=CC=CC21)OC3CCS(=O)(=O)C3,1.52,O=C(CN1C(=O)CSc2ccccc21)OC1CCS(=O)(=O)C1
