mol_id,smiles,rs,scaffold
XS841600b,COC=1C=CC(=CC1OC)CC(C)(CO)NC(=O)C2=NNC=3N=CC=CC23,0.49,O=C(NCCc1ccccc1)c1n[nH]c2ncccc12
XS838736b,COC=1C=CC(=CC1)C(NC(=O)C=2C=NC(O)=C3C=NC=CC23)C=4C=CC=CN4,8.124,O=C(NC(c1ccccc1)c1ccccn1)c1cncc2cnccc12
XS839779b,O=C(CNC(=O)C1=CC=C(Br)O1)N2CCC(C2)C=3C=CC=CN3,0.878,O=C(NCC(=O)N1CCC(c2ccccn2)C1)c1ccco1
XS474938b,CC(C)N(C)S(=O)(=O)C=1C=CC(=CC1)NC(=O)N2CCCC2C3CCC3,1.64,O=C(Nc1ccccc1)N1CCCC1C1CCC1
XS840008b,N#CC1=C(N=NN1C(C(N)=O)C=2C=CC=C(Br)C2)C=3C=CC=CC3,0.902,c1ccc(Cn2cc(-c3ccccc3)nn2)cc1
XS843253a,CC(OC(=O)C=1C=CC(=CC1)CN2C(=O)CCC2=O)C(=O)N3CCC(C)CC3,1.324,O=C(OCC(=O)N1CCCCC1)c1ccc(CN2C(=O)CCC2=O)cc1
XS843248a,COC(=O)CC(NC(=O)C=1C=C(N=C2ON=C(C)C12)C3CC3)C=4C=CC=CC4,0.99,O=C(NCc1ccccc1)c1cc(C2CC2)nc2oncc12
XS843251a,CCOC=1C=CC(=CC1OCC)CCNC(=O)C2CC=3C=CC=CC3C(=O)O2,0.538,O=C1OC(C(=O)NCCc2ccccc2)Cc2ccccc21
XS843252a,CC=1C=CC=C(C1)NC(=O)C(C)SC=2C=CC(=CN2)S(=O)(=O)N(C)C,0.608,O=C(CSc1ccccn1)Nc1ccccc1
XS739386b,CC(=O)N1CCC=2C=C(C=CC21)NC(C)C3=NC(=NO3)C=4C=CC(F)=C(C)C4,0.696,c1ccc(-c2noc(CNc3ccc4c(c3)CCN4)n2)cc1
XS843249a,CC(NC(=O)C=1C=CC(=CC1)N2CCCC2=O)C=3C=CC(=CC3)S(N)(=O)=O,1.49,O=C(NCc1ccccc1)c1ccc(N2CCCC2=O)cc1
XS841031b,CCN1C=C(C=N1)C2C=3NC=4C=CC(=CC4C3CCN2S(=O)(=O)F)OC,0.434,c1ccc2c3c([nH]c2c1)C(c1cn[nH]c1)NCC3
XS843264a,CCN1CC(CN(C)C(=O)C2=CSC(=N2)C=3C=NN(C)C3)OC=4C=CC=CC41,2.17,O=C(NCC1CNc2ccccc2O1)c1csc(-c2cn[nH]c2)n1
XS843258a,CC=1C=CC=C(C1C)N2CC(CC2=O)C(=O)NC=3C=CC(=NC3)N4CCOCC4,2.266,O=C(Nc1ccc(N2CCOCC2)nc1)C1CC(=O)N(c2ccccc2)C1
XS836814b,COC=1C=CC=C2CC(COC12)C(=O)NC=3C=C(Cl)C=C(C(N)=O)C3OC,1.768,O=C(Nc1ccccc1)C1COc2ccccc2C1
XS843268a,CC=1C=C(C)C2=C(N1)SC=3C(=O)N(C=NC32)CC(=O)NC(C)C4=CC=CS4,3.052,O=C(Cn1cnc2c(sc3ncccc32)c1=O)NCc1cccs1
XS014968e,COC=1C=CC(C)=CC1N2CC(CC2=O)C(=O)NN3C=NC=4C=CC=CC4C3=O,2.15,O=C(Nn1cnc2ccccc2c1=O)C1CC(=O)N(c2ccccc2)C1
XS843257a,CC=1C=C(C(=O)N2CCN(CC2)C(C)C(=O)NC3CC3)C=4C=NN(C4N1)C(C)C,1.564,O=C(CN1CCN(C(=O)c2ccnc3[nH]ncc23)CC1)NC1CC1
EL002138c,COC(=O)CC1CC2(CO1)CCN(CC2)C=3C=C(C=C(N3)C(F)(F)F)CO,0.412,c1ccc(N2CCC3(CCOC3)CC2)nc1
XS581023b,CC(C(=O)NC=1N=CC=CN1)N2CCN(CC2)C=3C=CN=C(N3)C=4C=CC=CC4,3.752,O=C(CN1CCN(c2ccnc(-c3ccccc3)n2)CC1)Nc1ncccn1
XS843270a,CCN1C(CNC(=O)C2CC(=O)N(C2)C=3C=CC=4OCCOC4C3)=NC=5C=CC=CC51,2.33,O=C(NCc1nc2ccccc2[nH]1)C1CC(=O)N(c2ccc3c(c2)OCCO3)C1
XS840420b,CC1=NN(C)C(C)=C1NC(=O)C(C)OC(=O)C=2C=C(Cl)C=3OCCCOC3C2,4.13,O=C(COC(=O)c1ccc2c(c1)OCCCO2)Nc1cn[nH]c1
XS843278a,CC(C)(C)C=1C=C(NC(=O)C=2C=CC=3OCOC3C2)N(N1)C4CCS(=O)(=O)C4,0.662,O=C(Nc1ccnn1C1CCS(=O)(=O)C1)c1ccc2c(c1)OCO2
XS843284a,O=S(=O)(C=1C=CC=2OCCOC2C1)N3CCCC3C=4C=CC=5OCCOC5C4,1.21,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCCC1c1ccc2c(c1)OCCO2
XS843276a,CC=1N=C(C)N(N1)C=2C=CC(=CC2)C(=O)N3CCOCC3CC4=CNC=5C=CC=CC45,1.832,O=C(c1ccc(-n2cncn2)cc1)N1CCOCC1Cc1c[nH]c2ccccc12
XS843269a,CC(=O)NC(CC(=O)N(C)CC1=NC=2C=CC=CC2C(=O)N1)C=3C=CC(Cl)=CC3,2.036,O=C(CCc1ccccc1)NCc1nc2ccccc2c(=O)[nH]1
XS843283a,COC1=CC(=CC(OC)=C1OC)C(C)NC(=O)C=2SC(=NC2C)C=3C=CC=CN3,2.26,O=C(NCc1ccccc1)c1cnc(-c2ccccn2)s1
XS843280a,CC(=O)NC(CC(=O)NC=1C=CC=C(C1)C2=NN=C3CCCCCN23)C=4C=CC=CC4,1.896,O=C(CCc1ccccc1)Nc1cccc(-c2nnc3n2CCCCC3)c1
XS843286a,COC=1C=CC(OC)=C(C1)NC(=O)CNC(C(=O)NC=2C=CC=CC2)C=3C=CC=CC3,0.446,O=C(CNC(C(=O)Nc1ccccc1)c1ccccc1)Nc1ccccc1
XS843273a,CC=1C=CC2=NC(=CC(=O)N2C1)COC(=O)C(C)CC=3C=CC(Br)=CC3,0.692,O=C(CCc1ccccc1)OCc1cc(=O)n2ccccc2n1
XS840856b,CC=1C=NC(=C(C1)[N+]([O-])=O)N2CCCC(C2)N3N=CC(=CC3=O)N4CCOCC4,1.866,O=c1cc(N2CCOCC2)cnn1C1CCCN(c2ccccn2)C1
XS843285a,CC=1C=C(C)N(CCCNC(=O)C(NC(=O)C23CC4CC(CC(C4)C3)C2)C(C)C)N1,1.702,O=C(CNC(=O)C12CC3CC(CC(C3)C1)C2)NCCCn1cccn1
XS843272a,CCC1C=2C=CSC2CCN1C(=O)C=3C=CC(=CC3)S(=O)(=O)N(CC)CC,0.416,O=C(c1ccccc1)N1CCc2sccc2C1
XS843275a,CC1=NOC(=N1)C(NC(=O)C=2C=CC(=C(F)C2)N3CCOCC3)C4CCOCC4,1.074,O=C(NC(c1ncno1)C1CCOCC1)c1ccc(N2CCOCC2)cc1
XS840767b,CC(C)CN1CC(CC1=O)C(=O)N(CC=2C=CC=CC2[N+]([O-])=O)CC(F)(F)F,2.506,O=C1CC(C(=O)NCc2ccccc2)CN1
XS719146b,O=C(NC1CCN(C1)C=2C=CC(Cl)=C(F)C2)N3CCC(CC3)N4CCNC4=O,1.33,O=C(NC1CCN(c2ccccc2)C1)N1CCC(N2CCNC2=O)CC1
XS815346b,CC1SC=2C=CC(=CC2NC1=O)C(=O)N3CCN(CCOC=4C=CC=CC4)CC3,1.12,O=C1CSc2ccc(C(=O)N3CCN(CCOc4ccccc4)CC3)cc2N1
XS053489d,O=C(NC=1C=CC(=NC1)N2CCC=3SC=CC3C2)C4CCCN(C4)C(=O)C5=CC=CO5,1.128,O=C(Nc1ccc(N2CCc3sccc3C2)nc1)C1CCCN(C(=O)c2ccco2)C1
XS836659b,CS(=O)(=O)NCCC1CCCCN1C(=O)NCC2(CCCC2)C=3C(F)=CC=CC3F,0.388,O=C(NCC1(c2ccccc2)CCCC1)N1CCCCC1
XS843301a,CS(=O)(=O)NCC1CCCN(C1)C(=O)C=2SC(=NC2C=3C=CC=CC3)C4=CC=CO4,0.526,O=C(c1sc(-c2ccco2)nc1-c1ccccc1)N1CCCCC1
XS843303a,COC1=NN(C)C=2N=C(C)C(CCC(=O)N3CCCC(C3)C(=O)NCC4CC4)=C(C)C12,4.886,O=C(NCC1CC1)C1CCCN(C(=O)CCc2cnc3[nH]ncc3c2)C1
XS843293a,CC=1C=CC(=CC1)C2=NOC(CN3CCN(CC3)C(=O)C=4C=CC=5SC(C)C(=O)NC5C4)=N2,0.87,O=C1CSc2ccc(C(=O)N3CCN(Cc4nc(-c5ccccc5)no4)CC3)cc2N1
XS838789b,CC1=NN(C(C)=C1C2C(=O)NCCN2CC3=NN4C(=O)C=C(C)N=C4S3)C=5C=CC=CC5,16.742,O=C1NCCN(Cc2nn3c(=O)ccnc3s2)C1c1cnn(-c2ccccc2)c1
XS841492c,COCC(NC(=O)NC=1N=NN(CC=2C=CC=CC2F)C1C)C=3C=CC=4NC=CC4C3,3.828,O=C(NCc1ccc2[nH]ccc2c1)Nc1cn(Cc2ccccc2)nn1
XS838324b,CC1(C)CC2=C(C=NN2C=3C=CC=CC3Cl)CN(C1)C(=O)C4CCCC=5NN=CC54,5.666,O=C(C1CCCc2[nH]ncc21)N1CCCc2c(cnn2-c2ccccc2)C1
XS843296a,COC1=CC(=CC(OC)=C1OC)C(C)NC(=O)C=2C=C(N=C3C2C(C)=NN3C)C(C)C,0.582,O=C(NCc1ccccc1)c1ccnc2[nH]ncc12
XS843295a,O=C(NC(CC=1C=CC=CC1)C(=O)N2CCN(CC3=NC=4C=CC=CC4S3)CC2)C5=CC=CS5,0.838,O=C(NC(Cc1ccccc1)C(=O)N1CCN(Cc2nc3ccccc3s2)CC1)c1cccs1
XS843289a,NC(=O)C(C=1C=CC(Cl)=CC1)N2CCN(CC2)C=3N=CC(=CC3Cl)C(F)(F)F,1.322,c1ccc(CN2CCN(c3ccccn3)CC2)cc1
XS843287a,O=C(C=1C=CC=C(C1)S(=O)(=O)N2CCC=3C=CC=CC32)N4CCCC4C=5C=CC=NC5,2.682,O=C(c1cccc(S(=O)(=O)N2CCc3ccccc32)c1)N1CCCC1c1cccnc1
XS840537b,COC1=CC(=CC(OC)=C1OC)C(NC(=O)COC=2C=CC=CC2C#N)C(F)(F)F,2.986,O=C(COc1ccccc1)NCc1ccccc1
XS843292a,COC=1C=CC(=CC1)C2=NOC(CN3CCN(CC3)C(=O)CC4SC=5C=CC=CC5NC4=O)=N2,8.356,O=C1Nc2ccccc2SC1CC(=O)N1CCN(Cc2nc(-c3ccccc3)no2)CC1
XS843311a,CC(NC(=O)C=1C=CC=C(C#N)C1)C=2C=CC=CC2,19.444,O=C(NCc1ccccc1)c1ccccc1
XS843304a,O=C(C1CC=2C=CC=CC2O1)N3CCCC3,0.832,O=C(C1Cc2ccccc2O1)N1CCCC1
XS840727b,O=C(NC=1C=CN=CC1F)C2CCCS2,0.798,O=C(Nc1ccncc1)C1CCCS1
XS843314a,CC=1C=CC=C(N1)NC(=O)C2CCC(=O)NC2,1.758,O=C1CCC(C(=O)Nc2ccccn2)CN1
XS837417b,CC(COC(=O)C1CC1)N2CCNC2=O,0.564,O=C(OCCN1CCNC1=O)C1CC1
XS837540b,COC(C)CN1C=C(Br)C=NC1=O,0.66,O=c1nccc[nH]1
XS837932b,N#CC1(CCCC1)C(=O)NC(CO)CCF,0.806,C1CCCC1
XS838249b,CC(OC=1C=C(F)N=CC1Cl)C(=O)N2CCCC2,1.75,O=C(COc1ccncc1)N1CCCC1
XS843324a,CC(SC1=NC=2SC=CC2C(=O)N1C)C(N)=O,1.166,O=c1[nH]cnc2sccc12
XS843316a,O=C(OCC1CC(=O)N(C1)C2CC2)C3=CC=CS3,0.684,O=C(OCC1CC(=O)N(C2CC2)C1)c1cccs1
XS761063b,CC(NC(=O)C1=CC=CS1)C(=O)NC=2C=CNN2,1.07,O=C(CNC(=O)c1cccs1)Nc1cc[nH]n1
XS838161b,COC(C)(C(=O)N1CCC21CCOCC2)C3CC3,2.246,O=C(CC1CC1)N1CCC12CCOCC2
XS841477b,O=C(NC1CCOCC21CCC2)C=3C=CNC(=O)C3,0.446,O=C(NC1CCOCC12CCC2)c1cc[nH]c(=O)c1
XS836877b,CN(CC1=NN=C2C=CC=CN12)CC3COC(=O)C3,1.97,O=C1CC(CNCc2nnc3ccccn23)CO1
XS531750b,CCC=1OC=CC1C(=O)N2CCCC(O)(C2)C(N)=O,1.696,O=C(c1ccoc1)N1CCCCC1
XS395424b,CC(NC=1N=CN=C2SC=CC12)C=3C=CC=CC3,0.386,c1ccc(CNc2ncnc3sccc23)cc1
XS843326a,COC=1C=CC=CC1C2NC(=O)C=3C=CC=C(C)C3N2,2.304,O=C1NC(c2ccccc2)Nc2ccccc21
XS843319a,O=C(CN1C=CC=N1)NC2CCOC=3C=CC=CC32,0.604,O=C(Cn1cccn1)NC1CCOc2ccccc21
XS843325a,CN1CC(NCC1=O)C2=NC(=NO2)C=3C=CC=CC3,1.918,O=C1CNC(c2nc(-c3ccccc3)no2)CN1
XS843327a,CCNC(=O)NC(=O)C(C)NC=1C=CC=CC1OC,2.59,c1ccccc1
XS841721b,O=S(=O)(CC=1C=C(ON1)C2CCCC2)C3CCOC3,1.022,O=S(=O)(Cc1cc(C2CCCC2)on1)C1CCOC1
XS677784b,CC1=NN(C)C(C)=C1C2COCCN2C(=O)NC3CC3,0.722,O=C(NC1CC1)N1CCOCC1c1cn[nH]c1
XS838594b,CC(NC=1C=NC=2OCOC2C1)C3=NC=4C=CC=CC4O3,1.7,c1ccc2oc(CNc3cnc4c(c3)OCO4)nc2c1
XS843339a,CC=1C=C(C(=O)NC2CCCOC=3C=CC=CC32)N(C)N1,1.176,O=C(NC1CCCOc2ccccc21)c1ccn[nH]1
XS766623b,CCC=1C=CC=C(C1)CC(=O)NC2CCCC=3C=NNC32,0.678,O=C(Cc1ccccc1)NC1CCCc2cn[nH]c21
XS531363b,CC1=NOC(C)=C1C(=O)NCC2CCCC=3C=CC=CC32,1.168,O=C(NCC1CCCc2ccccc21)c1cnoc1
XS810649b,CC1C=2C=CSC2CCN1C(=O)C=3C=CC(O)=NC3,3.42,O=C(c1cccnc1)N1CCc2sccc2C1
XS843334a,CCC1CCCN(C1)S(=O)(=O)N2CCCCCC2,0.548,O=S(=O)(N1CCCCCC1)N1CCCCC1
XS172550c,CN1N=CC=2C(=NC=NC21)N3CCCC3C=4C=CC=NC4,4.47,c1cncc(C2CCCN2c2ncnc3[nH]ncc23)c1
XS838493b,CC1(C)C=CC=2C=CC=C(NC(=O)C3CCNC3=O)C2O1,0.586,O=C1NCCC1C(=O)Nc1cccc2c1OCC=C2
XS838300c,O=C1CC(CN1)C2=CC=C(S2)C=3C=CC=C4C=CNC34,0.684,O=C1CC(c2ccc(-c3cccc4cc[nH]c34)s2)CN1
XS561632b,COC(=O)C1CCC2=NN=C(CC3CCCC3)N2CC1,1.66,C1CCc2nnc(CC3CCCC3)n2CC1
XS843348a,CC1=NOC(C)=C1CC(=O)N2CCCC2C3=CC=CS3,1.598,O=C(Cc1cnoc1)N1CCCC1c1cccs1
XS843340a,CN1C=C(C=N1)C2CCCN2C(=O)C3=NNC=4C=CC=CC34,0.528,O=C(c1n[nH]c2ccccc12)N1CCCC1c1cn[nH]c1
XS837551b,FC1(F)CC21COCCN(C2)C=3N=CC=4SC=CC4N3,0.424,c1cc2nc(N3CCOCC4(CC4)C3)ncc2s1
XS838401b,CN(CC1CC=2C=CC=CC2CO1)C=3N=CC=NC3CC#N,0.392,c1ccc2c(c1)COC(CNc1cnccn1)C2
XS843350a,O=C(NC1CCCNC1=O)C=2C=CC=C(Br)C2,1.204,O=C(NC1CCCNC1=O)c1ccccc1
XS843349a,CC1=NOC(C)=C1CC(=O)NC(C)C=2C=C(C)C=CC2C,0.892,O=C(Cc1cnoc1)NCc1ccccc1
XS840113b,CC1=NOC(C)=C1C(C)CNC2=NC=3C=CC(F)=CC3O2,0.47,c1ccc2oc(NCCc3cnoc3)nc2c1
XS700849b,O=C(C1=CC=2C=CC=CC2N1)N3CCCC3C=4C=CC=CC4,9.266,O=C(c1cc2ccccc2[nH]1)N1CCCC1c1ccccc1
XS840120b,COC(=O)C1SCCN1C(=O)C=2C=CC(C#N)=C(C)N2,2.166,O=C(c1ccccn1)N1CCSC1
XS843360a,CC(C)(C)C=1C=CC(=CC1)C2CCCN2C(=O)C=3C=CNN3,3.518,O=C(c1cc[nH]n1)N1CCCC1c1ccccc1
XS843356a,O=C(NC(C=1C=CC=CC1)C=2C=CC=CN2)C=3C=CC(O)=NC3,0.66,O=C(NC(c1ccccc1)c1ccccn1)c1cccnc1
XS194226d,CCOC=1C=CC(=CC1)NC(=O)CC(C)N2N=C(C)C=C2C,0.604,O=C(CCn1cccn1)Nc1ccccc1
XS761917b,CCCC1=NC(CN2CCNC(=O)C2C=3C=CC=CC3)=NO1,4.676,O=C1NCCN(Cc2ncon2)C1c1ccccc1
XS836673b,COCC(C)C(=O)NC1=NNC=2C=CC(=CC12)C(F)(F)F,1.574,c1ccc2[nH]ncc2c1
XS843351a,CC=1C=NN(C1)CC2CCCCN2C(=O)CC3=CC=CS3,0.89,O=C(Cc1cccs1)N1CCCCC1Cn1cccn1
XS843353a,CC(SC=1N=C2N=CC=CN2N1)C(=O)N3CCC(C)CC3,5.086,O=C(CSc1nc2ncccn2n1)N1CCCCC1
XS836649b,CC(C)C1CCCCCN1C(=O)C=2C=NC3=C(C2)N=CN3C,5.112,O=C(c1cnc2[nH]cnc2c1)N1CCCCCC1
XS843352a,CC(NC(=O)NC=1C=CC=NC1)C=2C=CC=3OCCOC3C2,1.742,O=C(NCc1ccc2c(c1)OCCO2)Nc1cccnc1
XS815289b,CC(NC(=O)NC=1C=CC=CC1)C=2C=CC(=CC2)N3C=CN=C3,1.434,O=C(NCc1ccc(-n2ccnc2)cc1)Nc1ccccc1
XS843363a,N#CC(NC(=O)C=1C=CC=C(N1)N2C=CC=N2)C3CCCCC3,0.742,O=C(NCC1CCCCC1)c1cccc(-n2cccn2)n1
XS843362a,COC=1C=CC=CC1CNC(=O)C23CCC(=O)N3CCS2,0.852,O=C1CCC2(C(=O)NCc3ccccc3)SCCN12
XS843372a,CC1=NN(C)C(C)=C1S(=O)(=O)N2CCCC2CC(C)(C)C,1.19,O=S(=O)(c1cn[nH]c1)N1CCCC1
XS673471b,O=C(CC=1C=CC=2OCCC2C1)N3CCCC(C3)N4C=CC=N4,0.822,O=C(Cc1ccc2c(c1)CCO2)N1CCCC(n2cccn2)C1
XS797099b,O=C1COC=2C=CC(=CC2N1)S(=O)(=O)NCC3CCOC3,0.638,O=C1COc2ccc(S(=O)(=O)NCC3CCOC3)cc2N1
XS842462b,CN1C=C(C=N1)C2CC(=NN2C)C=3C=CC=4OCC(=O)NC4C3,3.654,O=C1COc2ccc(C3=NNC(c4cn[nH]c4)C3)cc2N1
XS843365a,CC(C)(CC(=O)N1CCCN2C=3C=CC=CC3CC2C1)C4CC4,0.588,O=C(CCC1CC1)N1CCCN2c3ccccc3CC2C1
XS843361a,CCC1C(=O)NCCN1C(=O)C=2C=NN(C2C)C=3C=CC=CC3,6.438,O=C1CN(C(=O)c2cnn(-c3ccccc3)c2)CCN1
XS841976b,NC(=O)C1=NN=C(S1)N2CCC(C2)OC=3C=CC=CC3F,1.366,c1ccc(OC2CCN(c3nncs3)C2)cc1
XS843367a,OCC(NC1=NC(=NO1)C2CCC2)C=3C=CC(Cl)=C(F)C3,0.392,c1ccc(CNc2nc(C3CCC3)no2)cc1
XS843369a,CC1=CC(=NO1)NC(=O)NC(C)C=2C=CC(=CC2)C(F)(F)F,1.006,O=C(NCc1ccccc1)Nc1ccon1
XS838592b,CCN1C(=O)N(CC)C=2C=C(C=CC21)NC(C)C3=NC=C(C)O3,0.406,O=c1[nH]c2ccc(NCc3ncco3)cc2[nH]1
XS465564b,CC=1C=C(F)C=C2NC(=CC12)C(=O)N3CCC(C3)C=4N=NNN4,0.622,O=C(c1cc2ccccc2[nH]1)N1CCC(c2nn[nH]n2)C1
XS838440b,FC=1C=CC=C(C1)OCC2=NOC(=N2)C3CCCC4=NN=CN43,4.35,c1ccc(OCc2noc(C3CCCc4nncn43)n2)cc1
XS840031b,CN1CCC(NC(=O)CN2C=C(C=N2)[N+]([O-])=O)C=3C=CC=CC31,0.746,O=C(Cn1cccn1)NC1CCNc2ccccc21
XS843384a,CCOC(=O)C1(CCCCC1)NC(=O)C2CC=3C=CC=CC3O2,2.104,O=C(NC1CCCCC1)C1Cc2ccccc2O1
XS843382a,CC(C)C1C(=O)NCCN1C(=O)C=2C=NN3C=CC=C(Cl)C23,4.934,O=C1CN(C(=O)c2cnn3ccccc23)CCN1
XS836768b,CC1=NC(=CS1)C2=CNC(=C2)C(=O)NC3CCCCNC3=O,0.758,O=C(NC1CCCCNC1=O)c1cc(-c2cscn2)c[nH]1
XS640905b,CC(OC(=O)C1CCN(CC1)C2=NC=3C=CC=CC3O2)C(N)=O,1.884,c1ccc2oc(N3CCCCC3)nc2c1
XS549527b,NC(=O)C1CCN(C1)C(=O)NC2=NC(=CS2)C=3C=CC=CC3,1.11,O=C(Nc1nc(-c2ccccc2)cs1)N1CCCC1
XS843381a,CC1CN(CCN1C(=O)C=2C=CC=CC2F)C=3C=CC=C(F)C3,0.464,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1
XS843376a,CCC1(C)COCCN1C(=O)C2CCN(CC2)C=3C=NC=CN3,0.93,O=C(C1CCN(c2cnccn2)CC1)N1CCOCC1
XS843380a,CC1CN(CC2(CCOCC2)O1)C(=O)C=3C=CC=C4C=NNC34,3.462,O=C(c1cccc2cn[nH]c12)N1CCOC2(CCOCC2)C1
XS843395a,O=C(COC=1C=CC=CC1)N2CCCC2C3=NC=4C=CC=CC4N3,0.924,O=C(COc1ccccc1)N1CCCC1c1nc2ccccc2[nH]1
XS837558b,O=C(C1CC2(CC2)CO1)N(C=3C=CC=C4C=CC=NC34)C5CCC5,4.08,O=C(C1CC2(CC2)CO1)N(c1cccc2cccnc12)C1CCC1
XS843394a,COC=1C=CC(=CC1)C2CCCCCN2C(=O)NC=3C=CC=NC3,2.676,O=C(Nc1cccnc1)N1CCCCCC1c1ccccc1
XS843386a,CCC(CC)(CNC(=O)C(C)NC(N)=O)C=1C=CC(Cl)=CC1,1.724,c1ccccc1
XS843387a,CC1(CC(=O)N(CC(N)=O)C1=O)C=2C=CC(Br)=CC2,3.132,O=C1CC(c2ccccc2)C(=O)N1
XS157694d,CC=1C=CC(=CC1)C2=NN=C(O2)C(C)NC=3C=CC=4OCOC4C3,0.528,c1ccc(-c2nnc(CNc3ccc4c(c3)OCO4)o2)cc1
XS843393a,CC1COC=2C=CC=CC2CN1C(=O)C3=CC=CN4C(=O)NN=C34,3.076,O=C(c1cccn2c(=O)[nH]nc12)N1CCOc2ccccc2C1
XS843400a,O=C(C1=CN(CC=2C=CC=CC2)N=N1)N3CCCC3C4CCCC4,0.456,O=C(c1cn(Cc2ccccc2)nn1)N1CCCC1C1CCCC1
XS843392a,CN1C=C(C=N1)N2CCC(C2)NC(=O)C3=CC=4C=CC=CC4S3,0.602,O=C(NC1CCN(c2cn[nH]c2)C1)c1cc2ccccc2s1
XS839985b,CNC(=O)NC(=O)C(C)N(C)CC1=NC(=CS1)C(F)(F)F,0.448,c1cscn1
XS838967b,CC1=CSC(=N1)C2COCCN2CCC=3C=CC=4OCCC4C3,0.386,c1csc(C2COCCN2CCc2ccc3c(c2)CCO3)n1
XS843401a,CC1=NN=C(O1)C(C)N2CCN(CC2)C(=O)CC=3C=CC(C)=CC3,0.686,O=C(Cc1ccccc1)N1CCN(Cc2nnco2)CC1
XS843412a,CCOC=1N=CC=CC1C(=O)N(CC)C(C)C=2C=CC=C(C2)OC,1.28,O=C(NCc1ccccc1)c1cccnc1
XS843408a,CC1=C(OC=2C(C)=CC=CC12)C(=O)N3CCOCC3C=4N=CON4,1.34,O=C(c1cc2ccccc2o1)N1CCOCC1c1ncon1
XS840845b,CC(NC(=O)NC=1C=CC(=C(Cl)C1)N2C=CC=N2)C=3C=CON3,0.528,O=C(NCc1ccon1)Nc1ccc(-n2cccn2)cc1
XS843409a,CNC(=O)CNC(=O)CC1SC=2C=CC(Cl)=CC2NC1=O,1.278,O=C1CSc2ccccc2N1
XS843410a,CC1CCCCN1C(=O)COC(=O)C=2C=CC(=CC2)N3C=NN=N3,2.294,O=C(OCC(=O)N1CCCCC1)c1ccc(-n2cnnn2)cc1
XS843407a,O=C(C=1C=C(Cl)C=CN1)N(CCC=2C=CC=CC2)C3CCOC3,0.722,O=C(c1ccccn1)N(CCc1ccccc1)C1CCOC1
XS843414a,O=C(CCN1C=NC=N1)NC(CN2CCCC2=O)C=3C=CC=CC3,1.652,O=C(CCn1cncn1)NC(CN1CCCC1=O)c1ccccc1
XS843403a,COCCN1C=C(C=CC1=O)C(=O)N2CCCC(C2)N3C=CC=N3,1.81,O=C(c1ccc(=O)[nH]c1)N1CCCC(n2cccn2)C1
XS328121b,COCC1(CCCN1C(=O)C=2C=CC(=CC2)C3CCCC3)C(N)=O,0.562,O=C(c1ccc(C2CCCC2)cc1)N1CCCC1
XS837948b,CCN1C=C(CCNS(=O)(=O)CC2CCCCC2(F)F)N=N1,0.428,O=S(=O)(CC1CCCCC1)NCCc1c[nH]nn1
XS839213b,COCC(C)(O)CN1C=NC2=C(C=NN2C=3C=CC=CC3F)C1=O,1.7,O=c1[nH]cnc2c1cnn2-c1ccccc1
XS560353b,CC1=NOC(CC2(O)CCCN(C2)C=3C=C(Cl)C=CC3C#N)=N1,1.376,c1ccc(N2CCCC(Cc3ncno3)C2)cc1
XS843420a,CC=1NC=2C=CC(=CC2C1C)C(=O)NC(C)C3=NN=C4C=CC=CN34,0.872,O=C(NCc1nnc2ccccn12)c1ccc2[nH]ccc2c1
XS843425a,CC1=NOC=2N=C(C=C(C(=O)N(C)C(C)C=3C=CN=CC3)C12)C4CC4,1.834,O=C(NCc1ccncc1)c1cc(C2CC2)nc2oncc12
XS843424a,CC(=O)NC(C)C(=O)N1CCN(CC1)C2=CC(C)=NC3=NC=NN23,0.932,c1cc(N2CCNCC2)n2ncnc2n1
XS840493b,COC=1N=CN=CC1NC(=O)C(=O)NC(C)C=2C=C(C)SC2C,0.382,O=C(NCc1ccsc1)C(=O)Nc1cncnc1
XS836488b,COC=1N=CN=CC1NC(=O)N2CCC(C(F)(F)F)C(C)(C)C2,0.428,O=C(Nc1cncnc1)N1CCCCC1
XS840349b,[O-][N+](=O)C=1C=C(Cl)C=C(NC(=O)C2CCC=3C=NNC3C2)C1O,0.446,O=C(Nc1ccccc1)C1CCc2cn[nH]c2C1
XS675814b,CCC(CC(=O)N(CC=1C=CN=CC1)C2CC2)C=3C=CC(=CC3)OC,2.57,O=C(CCc1ccccc1)N(Cc1ccncc1)C1CC1
XS842016b,COC(=O)C(CS(=O)(=O)NC=1C=C(C)N(C)N1)C=2C=CC=CC2,2.67,O=S(=O)(CCc1ccccc1)Nc1cc[nH]n1
XS836634b,CC=1C=C(ON1)C2CCN(C2)C(=O)NC=3C=CC(Cl)=CC3Cl,0.432,O=C(Nc1ccccc1)N1CCC(c2ccno2)C1
XS656924b,CC=1C=NN(C1)CC2CN(CC3=CC(=NO3)C=4C=CC=CC4)CCO2,0.62,c1ccc(-c2cc(CN3CCOC(Cn4cccn4)C3)on2)cc1
XS843431a,CC(NC=1C=CC=CC1C#N)C=2C=C(F)C=CC2N3CCC(O)CC3,0.352,c1ccc(NCc2ccccc2N2CCCCC2)cc1
