mol_id,smiles,rs,scaffold
XS843268a,CC=1C=C(C)C2=C(N1)SC=3C(=O)N(C=NC32)CC(=O)NC(C)C4=CC=CS4,5.972,O=C(Cn1cnc2c(sc3ncccc32)c1=O)NCc1cccs1
XS841574b,CC1CC2(CCC2)CN1C(=O)NC=3C=CC=CC3CS(=O)(=O)C=4C=CC=CC4,0.86,O=C(Nc1ccccc1CS(=O)(=O)c1ccccc1)N1CCC2(CCC2)C1
XS014968e,COC=1C=CC(C)=CC1N2CC(CC2=O)C(=O)NN3C=NC=4C=CC=CC4C3=O,3.454,O=C(Nn1cnc2ccccc2c1=O)C1CC(=O)N(c2ccccc2)C1
XS843270a,CCN1C(CNC(=O)C2CC(=O)N(C2)C=3C=CC=4OCCOC4C3)=NC=5C=CC=CC51,1.484,O=C(NCc1nc2ccccc2[nH]1)C1CC(=O)N(c2ccc3c(c2)OCCO3)C1
XS840420b,CC1=NN(C)C(C)=C1NC(=O)C(C)OC(=O)C=2C=C(Cl)C=3OCCCOC3C2,0.306,O=C(COC(=O)c1ccc2c(c1)OCCCO2)Nc1cn[nH]c1
XS843278a,CC(C)(C)C=1C=C(NC(=O)C=2C=CC=3OCOC3C2)N(N1)C4CCS(=O)(=O)C4,1.53,O=C(Nc1ccnn1C1CCS(=O)(=O)C1)c1ccc2c(c1)OCO2
XS843284a,O=S(=O)(C=1C=CC=2OCCOC2C1)N3CCCC3C=4C=CC=5OCCOC5C4,0.986,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCCC1c1ccc2c(c1)OCCO2
XS843276a,CC=1N=C(C)N(N1)C=2C=CC(=CC2)C(=O)N3CCOCC3CC4=CNC=5C=CC=CC45,0.754,O=C(c1ccc(-n2cncn2)cc1)N1CCOCC1Cc1c[nH]c2ccccc12
XS843271a,CCN1CC(CN(C)C(=O)C=2C(C)=NN(CC=3C=CC=CC3)C2C)OC=4C=CC=CC41,1.614,O=C(NCC1CNc2ccccc2O1)c1cnn(Cc2ccccc2)c1
XS843269a,CC(=O)NC(CC(=O)N(C)CC1=NC=2C=CC=CC2C(=O)N1)C=3C=CC(Cl)=CC3,0.686,O=C(CCc1ccccc1)NCc1nc2ccccc2c(=O)[nH]1
XS843283a,COC1=CC(=CC(OC)=C1OC)C(C)NC(=O)C=2SC(=NC2C)C=3C=CC=CN3,1.748,O=C(NCc1ccccc1)c1cnc(-c2ccccn2)s1
XS843286a,COC=1C=CC(OC)=C(C1)NC(=O)CNC(C(=O)NC=2C=CC=CC2)C=3C=CC=CC3,0.514,O=C(CNC(C(=O)Nc1ccccc1)c1ccccc1)Nc1ccccc1
XS843273a,CC=1C=CC2=NC(=CC(=O)N2C1)COC(=O)C(C)CC=3C=CC(Br)=CC3,0.378,O=C(CCc1ccccc1)OCc1cc(=O)n2ccccc2n1
XS843274a,CC=1C=CC=CC1C(=O)N2CCC(CC2)C(=O)OC(C)C(=O)N(C)C=3C=CC=CC3,0.364,O=C(COC(=O)C1CCN(C(=O)c2ccccc2)CC1)Nc1ccccc1
XS840856b,CC=1C=NC(=C(C1)[N+]([O-])=O)N2CCCC(C2)N3N=CC(=CC3=O)N4CCOCC4,1.702,O=c1cc(N2CCOCC2)cnn1C1CCCN(c2ccccn2)C1
XS840692b,CCOC(=O)CC(NC(=O)C=1C=CC=2C(=O)N(C)C(=O)C2C1)C=3C=CC=CC3OC,0.84,O=C(NCc1ccccc1)c1ccc2c(c1)C(=O)NC2=O
XS843272a,CCC1C=2C=CSC2CCN1C(=O)C=3C=CC(=CC3)S(=O)(=O)N(CC)CC,0.904,O=C(c1ccccc1)N1CCc2sccc2C1
XS840767b,CC(C)CN1CC(CC1=O)C(=O)N(CC=2C=CC=CC2[N+]([O-])=O)CC(F)(F)F,2.34,O=C1CC(C(=O)NCc2ccccc2)CN1
XS719146b,O=C(NC1CCN(C1)C=2C=CC(Cl)=C(F)C2)N3CCC(CC3)N4CCNC4=O,1.336,O=C(NC1CCN(c2ccccc2)C1)N1CCC(N2CCNC2=O)CC1
XS053489d,O=C(NC=1C=CC(=NC1)N2CCC=3SC=CC3C2)C4CCCN(C4)C(=O)C5=CC=CO5,0.966,O=C(Nc1ccc(N2CCc3sccc3C2)nc1)C1CCCN(C(=O)c2ccco2)C1
XS841225b,CS(=O)(=O)C=1C=CC(=CC1)OCCCC(=O)NC2(CCC=3C=CC=CC32)C(F)(F)F,0.588,O=C(CCCOc1ccccc1)NC1CCc2ccccc21
XS843303a,COC1=NN(C)C=2N=C(C)C(CCC(=O)N3CCCC(C3)C(=O)NCC4CC4)=C(C)C12,1.222,O=C(NCC1CC1)C1CCCN(C(=O)CCc2cnc3[nH]ncc3c2)C1
XS843293a,CC=1C=CC(=CC1)C2=NOC(CN3CCN(CC3)C(=O)C=4C=CC=5SC(C)C(=O)NC5C4)=N2,1.508,O=C1CSc2ccc(C(=O)N3CCN(Cc4nc(-c5ccccc5)no4)CC3)cc2N1
XS838324b,CC1(C)CC2=C(C=NN2C=3C=CC=CC3Cl)CN(C1)C(=O)C4CCCC=5NN=CC54,2.91,O=C(C1CCCc2[nH]ncc21)N1CCCc2c(cnn2-c2ccccc2)C1
XS843296a,COC1=CC(=CC(OC)=C1OC)C(C)NC(=O)C=2C=C(N=C3C2C(C)=NN3C)C(C)C,1.41,O=C(NCc1ccccc1)c1ccnc2[nH]ncc12
XS843294a,CN(CC=1C=CC=C(Cl)C1Cl)C(=O)C=2CCC(=O)N(N2)C3CCS(=O)(=O)C3,0.552,O=C(NCc1ccccc1)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
XS427984b,CCCN1N=C(C(=O)N(CC2=CC=CO2)C3CCS(=O)(=O)C3)C=4C=CC=CC4C1=O,0.88,O=C(c1n[nH]c(=O)c2ccccc12)N(Cc1ccco1)C1CCS(=O)(=O)C1
XS843295a,O=C(NC(CC=1C=CC=CC1)C(=O)N2CCN(CC3=NC=4C=CC=CC4S3)CC2)C5=CC=CS5,2.434,O=C(NC(Cc1ccccc1)C(=O)N1CCN(Cc2nc3ccccc3s2)CC1)c1cccs1
XS843289a,NC(=O)C(C=1C=CC(Cl)=CC1)N2CCN(CC2)C=3N=CC(=CC3Cl)C(F)(F)F,1.988,c1ccc(CN2CCN(c3ccccn3)CC2)cc1
XS838202b,CC(CNC=1C=CC(=CC1[N+]([O-])=O)S(N)(=O)=O)C2=NC=3C=CC=CC3N2C(F)F,0.344,c1ccc(NCCc2nc3ccccc3[nH]2)cc1
XS840537b,COC1=CC(=CC(OC)=C1OC)C(NC(=O)COC=2C=CC=CC2C#N)C(F)(F)F,5.92,O=C(COc1ccccc1)NCc1ccccc1
XS843292a,COC=1C=CC(=CC1)C2=NOC(CN3CCN(CC3)C(=O)CC4SC=5C=CC=CC5NC4=O)=N2,8.624,O=C1Nc2ccccc2SC1CC(=O)N1CCN(Cc2nc(-c3ccccc3)no2)CC1
F9000697d,CC1CCCCN1C(=O)C=2C=NC=CN2,4.154,O=C(c1cnccn1)N1CCCCC1
XS843311a,CC(NC(=O)C=1C=CC=C(C#N)C1)C=2C=CC=CC2,9.566,O=C(NCc1ccccc1)c1ccccc1
XS842037b,O=C1CC2CCCN2C=3C=CC=CC3N1,1.032,O=C1CC2CCCN2c2ccccc2N1
XS843307a,CCC(C)NC(=O)CN1C=NC=2C=CC=CC21,10.504,c1ccc2[nH]cnc2c1
XS843314a,CC=1C=CC=C(N1)NC(=O)C2CCC(=O)NC2,1.182,O=C1CCC(C(=O)Nc2ccccn2)CN1
XS843309a,CC1=NN=C2CC(C)(C)C(CN12)C=3C=CC=CC3,3.38,c1ccc(C2CCc3nncn3C2)cc1
XS843318a,CCN(CC=1C=CC=CN1)C2CCN(C2=O)C(C)C,0.578,O=C1NCCC1NCc1ccccn1
XS843324a,CC(SC1=NC=2SC=CC2C(=O)N1C)C(N)=O,0.61,O=c1[nH]cnc2sccc12
XS761063b,CC(NC(=O)C1=CC=CS1)C(=O)NC=2C=CNN2,0.77,O=C(CNC(=O)c1cccs1)Nc1cc[nH]n1
XS841667b,CC1=CC=C(O1)C=2C=CC(C)=C(C2)NC3CCNC3=O,0.646,O=C1NCCC1Nc1cccc(-c2ccco2)c1
XS843325a,CN1CC(NCC1=O)C2=NC(=NO2)C=3C=CC=CC3,0.512,O=C1CNC(c2nc(-c3ccccc3)no2)CN1
XS592682b,CNC(=O)NC1CCCN(C1)C=2C=CC=CC2Cl,0.838,c1ccc(N2CCCCC2)cc1
XS843327a,CCNC(=O)NC(=O)C(C)NC=1C=CC=CC1OC,1.648,c1ccccc1
XS838594b,CC(NC=1C=NC=2OCOC2C1)C3=NC=4C=CC=CC4O3,2.388,c1ccc2oc(CNc3cnc4c(c3)OCO4)nc2c1
XS840011b,CC(C1=NN=NN1C)N2CCC=3C=CC=C(Cl)C3C2,0.39,c1ccc2c(c1)CCN(Cc1nnn[nH]1)C2
XS843332a,CC1C2=CC=CN2CCN1C(=O)C=3C=CC(F)=C(F)C3,0.358,O=C(c1ccccc1)N1CCn2cccc2C1
XS766623b,CCC=1C=CC=C(C1)CC(=O)NC2CCCC=3C=NNC32,0.99,O=C(Cc1ccccc1)NC1CCCc2cn[nH]c21
XS531363b,CC1=NOC(C)=C1C(=O)NCC2CCCC=3C=CC=CC32,1.674,O=C(NCC1CCCc2ccccc21)c1cnoc1
XS843335a,CC1=NOC(=N1)C(C)S(=O)(=O)CC=2C=CC=CC2C,1.836,O=S(=O)(Cc1ccccc1)Cc1ncno1
XS838493b,CC1(C)C=CC=2C=CC=C(NC(=O)C3CCNC3=O)C2O1,1.392,O=C1NCCC1C(=O)Nc1cccc2c1OCC=C2
XS843337a,CC(C)C1=NC(=CS1)C2NC(=O)C=3C=CC=CC3N2,1.124,O=C1NC(c2cscn2)Nc2ccccc21
XS838300c,O=C1CC(CN1)C2=CC=C(S2)C=3C=CC=C4C=CNC34,0.452,O=C1CC(c2ccc(-c3cccc4cc[nH]c34)s2)CN1
XS561632b,COC(=O)C1CCC2=NN=C(CC3CCCC3)N2CC1,0.676,C1CCc2nnc(CC3CCCC3)n2CC1
XS843333a,O=C(NCC=1C=CC=CC1)NCC2CC=3C=CC=CC3O2,1.282,O=C(NCc1ccccc1)NCC1Cc2ccccc2O1
XS843340a,CN1C=C(C=N1)C2CCCN2C(=O)C3=NNC=4C=CC=CC34,0.748,O=C(c1n[nH]c2ccccc12)N1CCCC1c1cn[nH]c1
XS187127c,CC(NC(=O)C=1N=CC=NC1N)C=2C=CC3=CC=CC=C3C2,2.022,O=C(NCc1ccc2ccccc2c1)c1cnccn1
XS843350a,O=C(NC1CCCNC1=O)C=2C=CC=C(Br)C2,1.28,O=C(NC1CCCNC1=O)c1ccccc1
XS843349a,CC1=NOC(C)=C1CC(=O)NC(C)C=2C=C(C)C=CC2C,0.412,O=C(Cc1cnoc1)NCc1ccccc1
XS632893b,CC1=CC=C(C(=O)N2CCC(O)(CN3C=CN=N3)C2)N1C,0.502,O=C(c1ccc[nH]1)N1CCC(Cn2ccnn2)C1
XS843347a,O=C(NC1(CC1)C2CCCCO2)C=3C=CN=C4C=CC=CC34,4.602,O=C(NC1(C2CCCCO2)CC1)c1ccnc2ccccc12
XS733493b,CC1CC=2C=CC=CC2N1CC(=O)NC=3C=CC=C(C#N)C3,0.57,O=C(CN1CCc2ccccc21)Nc1ccccc1
XS700849b,O=C(C1=CC=2C=CC=CC2N1)N3CCCC3C=4C=CC=CC4,7.36,O=C(c1cc2ccccc2[nH]1)N1CCCC1c1ccccc1
XS398655b,O=C(NCC=1C=CNN1)NC2CCSC=3C=CC=CC32,0.296,O=C(NCc1cc[nH]n1)NC1CCSc2ccccc21
XS840120b,COC(=O)C1SCCN1C(=O)C=2C=CC(C#N)=C(C)N2,0.57,O=C(c1ccccn1)N1CCSC1
XS843355a,COCC(C)NC(=O)C1=CC=2COC=3C=CC=CC3C2S1,0.664,c1ccc2c(c1)OCc1ccsc1-2
XS843360a,CC(C)(C)C=1C=CC(=CC1)C2CCCN2C(=O)C=3C=CNN3,2.51,O=C(c1cc[nH]n1)N1CCCC1c1ccccc1
XS843356a,O=C(NC(C=1C=CC=CC1)C=2C=CC=CN2)C=3C=CC(O)=NC3,0.836,O=C(NC(c1ccccc1)c1ccccn1)c1cccnc1
XS194226d,CCOC=1C=CC(=CC1)NC(=O)CC(C)N2N=C(C)C=C2C,0.99,O=C(CCn1cccn1)Nc1ccccc1
XS761917b,CCCC1=NC(CN2CCNC(=O)C2C=3C=CC=CC3)=NO1,1.048,O=C1NCCN(Cc2ncon2)C1c1ccccc1
XS836673b,COCC(C)C(=O)NC1=NNC=2C=CC(=CC12)C(F)(F)F,1.07,c1ccc2[nH]ncc2c1
XS843353a,CC(SC=1N=C2N=CC=CN2N1)C(=O)N3CCC(C)CC3,0.926,O=C(CSc1nc2ncccn2n1)N1CCCCC1
XS843352a,CC(NC(=O)NC=1C=CC=NC1)C=2C=CC=3OCCOC3C2,3.166,O=C(NCc1ccc2c(c1)OCCO2)Nc1cccnc1
XS815289b,CC(NC(=O)NC=1C=CC=CC1)C=2C=CC(=CC2)N3C=CN=C3,0.964,O=C(NCc1ccc(-n2ccnc2)cc1)Nc1ccccc1
XS843363a,N#CC(NC(=O)C=1C=CC=C(N1)N2C=CC=N2)C3CCCCC3,0.85,O=C(NCC1CCCCC1)c1cccc(-n2cccn2)n1
XS843362a,COC=1C=CC=CC1CNC(=O)C23CCC(=O)N3CCS2,0.588,O=C1CCC2(C(=O)NCc3ccccc3)SCCN12
XS840398b,CC(=NNC(=O)C(C)OC=1C=CC(C#N)=CC1)C=2C=CC=NC2,0.47,O=C(COc1ccccc1)NN=Cc1cccnc1
XS673471b,O=C(CC=1C=CC=2OCCC2C1)N3CCCC(C3)N4C=CC=N4,1.128,O=C(Cc1ccc2c(c1)CCO2)N1CCCC(n2cccn2)C1
XS842462b,CN1C=C(C=N1)C2CC(=NN2C)C=3C=CC=4OCC(=O)NC4C3,10.812,O=C1COc2ccc(C3=NNC(c4cn[nH]c4)C3)cc2N1
XS843365a,CC(C)(CC(=O)N1CCCN2C=3C=CC=CC3CC2C1)C4CC4,1.024,O=C(CCC1CC1)N1CCCN2c3ccccc3CC2C1
XS843361a,CCC1C(=O)NCCN1C(=O)C=2C=NN(C2C)C=3C=CC=CC3,1.182,O=C1CN(C(=O)c2cnn(-c3ccccc3)c2)CCN1
XS843368a,CN1N=NC=C1CC(=O)NC2CCN(CC=3C=CC=CC3)C2=O,0.636,O=C(Cc1cnn[nH]1)NC1CCN(Cc2ccccc2)C1=O
XS581609b,CC(C1CC1)N(C(=O)CN2C=NC(=N2)C=3C=CC=CC3)C4CC4,0.652,O=C(Cn1cnc(-c2ccccc2)n1)N(CC1CC1)C1CC1
XS838440b,FC=1C=CC=C(C1)OCC2=NOC(=N2)C3CCCC4=NN=CN43,0.952,c1ccc(OCc2noc(C3CCCc4nncn43)n2)cc1
XS840031b,CN1CCC(NC(=O)CN2C=C(C=N2)[N+]([O-])=O)C=3C=CC=CC31,3.374,O=C(Cn1cccn1)NC1CCNc2ccccc21
XS843384a,CCOC(=O)C1(CCCCC1)NC(=O)C2CC=3C=CC=CC3O2,1.352,O=C(NC1CCCCC1)C1Cc2ccccc2O1
XS836768b,CC1=NC(=CS1)C2=CNC(=C2)C(=O)NC3CCCCNC3=O,1.522,O=C(NC1CCCCNC1=O)c1cc(-c2cscn2)c[nH]1
XS640905b,CC(OC(=O)C1CCN(CC1)C2=NC=3C=CC=CC3O2)C(N)=O,0.61,c1ccc2oc(N3CCCCC3)nc2c1
XS549527b,NC(=O)C1CCN(C1)C(=O)NC2=NC(=CS2)C=3C=CC=CC3,4.466,O=C(Nc1nc(-c2ccccc2)cs1)N1CCCC1
XS804920b,CCC=1OC=NC1C(=O)N2CCCC(C2)C3=NC(C)=C(C)S3,0.992,O=C(c1cocn1)N1CCCC(c2nccs2)C1
XS841538b,CC=1C=CC=2NC=3CCC(CC3C2C1)NS(=O)(=O)C4(C)CC4,1.31,O=S(=O)(NC1CCc2[nH]c3ccccc3c2C1)C1CC1
XS838981b,CCOC(=O)C=1C=NN2C=CC=C2C1N(C)CC3(O)CCOC3,0.8,c1cc2c(NCC3CCOC3)ccnn2c1
XS843388a,CC1=NN2CC(CCC2=N1)NC=3C=C(C)N=C(N3)C=4C=CN=CC4,1.896,c1cc(-c2nccc(NC3CCc4ncnn4C3)n2)ccn1
XS837558b,O=C(C1CC2(CC2)CO1)N(C=3C=CC=C4C=CC=NC34)C5CCC5,0.57,O=C(C1CC2(CC2)CO1)N(c1cccc2cccnc12)C1CCC1
XS843394a,COC=1C=CC(=CC1)C2CCCCCN2C(=O)NC=3C=CC=NC3,0.762,O=C(Nc1cccnc1)N1CCCCCC1c1ccccc1
XS843386a,CCC(CC)(CNC(=O)C(C)NC(N)=O)C=1C=CC(Cl)=CC1,0.47,c1ccccc1
XS841907b,COC=1C=C(C)C(=CC1C(F)(F)F)NC(C)CS(C)(=O)=O,0.44,c1ccccc1
XS843387a,CC1(CC(=O)N(CC(N)=O)C1=O)C=2C=CC(Br)=CC2,0.99,O=C1CC(c2ccccc2)C(=O)N1
XS746320b,CC=1C=CC=CC1C2CCN(C2)C3=C(C#N)C(=O)N(C)C(=O)N3C,3.932,O=c1cc(N2CCC(c3ccccc3)C2)[nH]c(=O)[nH]1
XS843397a,CC(NC(=O)C=1C=CC=CC1F)C=2C=CC(=CC2)S(N)(=O)=O,0.542,O=C(NCc1ccccc1)c1ccccc1
XS843393a,CC1COC=2C=CC=CC2CN1C(=O)C3=CC=CN4C(=O)NN=C34,0.59,O=C(c1cccn2c(=O)[nH]nc12)N1CCOc2ccccc2C1
XS843400a,O=C(C1=CN(CC=2C=CC=CC2)N=N1)N3CCCC3C4CCCC4,1.298,O=C(c1cn(Cc2ccccc2)nn1)N1CCCC1C1CCCC1
XS843392a,CN1C=C(C=N1)N2CCC(C2)NC(=O)C3=CC=4C=CC=CC4S3,1.622,O=C(NC1CCN(c2cn[nH]c2)C1)c1cc2ccccc2s1
XS838967b,CC1=CSC(=N1)C2COCCN2CCC=3C=CC=4OCCC4C3,0.4,c1csc(C2COCCN2CCc2ccc3c(c2)CCO3)n1
XS843402a,COC=1C=CC(Cl)=CC1N2CCC(C2)NC(=O)C=3C=CC=NC3,1.196,O=C(NC1CCN(c2ccccc2)C1)c1cccnc1
XS839694b,CC(NC(=O)NCC1=COCCO1)C=2C=CC=C(Cl)C2Cl,0.554,O=C(NCC1=COCCO1)NCc1ccccc1
XS843403a,COCCN1C=C(C=CC1=O)C(=O)N2CCCC(C2)N3C=CC=N3,0.502,O=C(c1ccc(=O)[nH]c1)N1CCCC(n2cccn2)C1
XS328121b,COCC1(CCCN1C(=O)C=2C=CC(=CC2)C3CCCC3)C(N)=O,1.19,O=C(c1ccc(C2CCCC2)cc1)N1CCCC1
XS839213b,COCC(C)(O)CN1C=NC2=C(C=NN2C=3C=CC=CC3F)C1=O,0.458,O=c1[nH]cnc2c1cnn2-c1ccccc1
XS560353b,CC1=NOC(CC2(O)CCCN(C2)C=3C=C(Cl)C=CC3C#N)=N1,0.52,c1ccc(N2CCCC(Cc3ncno3)C2)cc1
XS838372b,CC(C)CN(CC(C=1C=CON1)C2CC2)C(=O)C3=CC=CC(=O)N3,7.902,O=C(NCC(c1ccon1)C1CC1)c1cccc(=O)[nH]1
XS843420a,CC=1NC=2C=CC(=CC2C1C)C(=O)NC(C)C3=NN=C4C=CC=CN34,1.162,O=C(NCc1nnc2ccccn12)c1ccc2[nH]ccc2c1
XS840493b,COC=1N=CN=CC1NC(=O)C(=O)NC(C)C=2C=C(C)SC2C,0.768,O=C(NCc1ccsc1)C(=O)Nc1cncnc1
XS841385b,CCC1=CC=C(O1)C2CC(=O)NC3=NN(CC=4C=CC=CC4)C(C)=C32,0.73,O=C1CC(c2ccco2)c2cn(Cc3ccccc3)nc2N1
XS836488b,COC=1N=CN=CC1NC(=O)N2CCC(C(F)(F)F)C(C)(C)C2,0.398,O=C(Nc1cncnc1)N1CCCCC1
XS840349b,[O-][N+](=O)C=1C=C(Cl)C=C(NC(=O)C2CCC=3C=NNC3C2)C1O,2.224,O=C(Nc1ccccc1)C1CCc2cn[nH]c2C1
XS838460b,COC=1C=CC(=CC1Cl)CCC(=O)N2CCC3(C2)CC=CCO3,0.998,O=C(CCc1ccccc1)N1CCC2(CC=CCO2)C1
XS675814b,CCC(CC(=O)N(CC=1C=CN=CC1)C2CC2)C=3C=CC(=CC3)OC,0.5,O=C(CCc1ccccc1)N(Cc1ccncc1)C1CC1
XS842016b,COC(=O)C(CS(=O)(=O)NC=1C=C(C)N(C)N1)C=2C=CC=CC2,0.358,O=S(=O)(CCc1ccccc1)Nc1cc[nH]n1
XS656924b,CC=1C=NN(C1)CC2CN(CC3=CC(=NO3)C=4C=CC=CC4)CCO2,0.344,c1ccc(-c2cc(CN3CCOC(Cn4cccn4)C3)on2)cc1
XS843431a,CC(NC=1C=CC=CC1C#N)C=2C=C(F)C=CC2N3CCC(O)CC3,0.62,c1ccc(NCc2ccccc2N2CCCCC2)cc1
XS840578b,O=C(NCC1=NN=CN1C2CC2)NC(C=3C=CC=CC3)C(F)(F)F,0.924,O=C(NCc1ccccc1)NCc1nncn1C1CC1
XS763434b,O=S1(=O)CCC(CC2=NN=C(O2)SCCC=3C=CC=CC3)C1,0.546,O=S1(=O)CCC(Cc2nnc(SCCc3ccccc3)o2)C1
XS843436a,CC(=O)NC1=CC=CC(C(=O)NC2(CCOC2)C=3C=CC=CC3)=C1C,0.72,O=C(NC1(c2ccccc2)CCOC1)c1ccccc1
XS837033b,CNC(=O)C=1C=CC=C(N1)C(=O)NC(C)C2=CC=3C=CC=CC3S2,8.362,O=C(NCc1cc2ccccc2s1)c1ccccn1
XS838634b,CN1C=CC2=C1CCN(C(=O)CC3=CC=NN3)C2C=4N=CC=CC4F,1.414,O=C(Cc1ccn[nH]1)N1CCc2[nH]ccc2C1c1ccccn1
XS836853b,CC=1C(=NNC1NC(=O)C2CC=3C=C(F)C=CC3O2)C=4C=CN=CC4,0.89,O=C(Nc1cc(-c2ccncc2)n[nH]1)C1Cc2ccccc2O1
XS837482b,CCOC(=O)C=1N=NNC1C2CCCN2C(=O)COCC3CCC3,0.472,O=C(COCC1CCC1)N1CCCC1c1cnn[nH]1
XS843443a,CN1C(=O)C(C#N)=C(NC2CCCN(C2)C=3N=CC=CN3)N(C)C1=O,0.8,O=c1cc(NC2CCCN(c3ncccn3)C2)[nH]c(=O)[nH]1
XS836909b,CC=1C=CN=C(N1)OC=2C=CC(=CC2)NC(=O)C(C(=O)O)C(C)(C)C,0.42,c1ccc(Oc2ncccn2)cc1
XS843441a,CNC(=O)C=1C=CC(=CC1)NC(=O)N2CCCCC2C3=CC=C(C)O3,0.856,O=C(Nc1ccccc1)N1CCCCC1c1ccco1
XS840413b,O=C(CNC=1C=CC=2OCCOC2C1)N3CCCC3C4=CC=CS4,0.808,O=C(CNc1ccc2c(c1)OCCO2)N1CCCC1c1cccs1
XS837801c,OC=1C=CC=2CCC(NC=3C=CN4N=CC(Br)=C4N3)C2C1,2.082,c1ccc2c(c1)CCC2Nc1ccn2nccc2n1
XS842706b,CC(C1=NN=NN1C2CCCCC2)N3N=NC(=N3)C=4C=CC=C(F)C4,1.156,c1ccc(-c2nnn(Cc3nnnn3C3CCCCC3)n2)cc1
XS841356b,CC1COC2(CCCC2)CN1C(=O)C=3C=CC=C(C3)C4=CSC=N4,0.814,O=C(c1cccc(-c2cscn2)c1)N1CCOC2(CCCC2)C1
XS842393b,CC1=C(C=NN1C)C(=O)OC2CCC=3NC=4C=CC(Cl)=CC4C3C2,1.75,O=C(OC1CCc2[nH]c3ccccc3c2C1)c1cn[nH]c1
XS840702b,CC=1N=C(SC1C(C)N(C)C(=O)CC=2C=CON2)C=3C=CC=CC3,1.47,O=C(Cc1ccon1)NCc1cnc(-c2ccccc2)s1
XS843450a,CS(=O)(=O)C=1C=CC(=CN1)NC(=O)NC(C=2C=CC=CC2)C3CC3,1.686,O=C(Nc1cccnc1)NC(c1ccccc1)C1CC1
XS838100b,O=C(C=1C=CC=2NN=NC2N1)N3CCC(C3)NC4=NC=5C=CC=CC5O4,0.39,O=C(c1ccc2[nH]nnc2n1)N1CCC(Nc2nc3ccccc3o2)C1
XS843445a,O=C(NC=1C=CC(=O)N(C1)CC=2C=CC=CC2Cl)C3CCCOC3,1.61,O=C(Nc1ccc(=O)n(Cc2ccccc2)c1)C1CCCOC1
XS177382b,COC(=O)CCCNC(=O)C1CC(=O)N(C1)C=2C=CC=3CCCC3C2,3.214,O=C1CCCN1c1ccc2c(c1)CCC2
XS843449a,CCCOC=1C=CC(=CC1OCCC)C(=O)NC2CCCCNC2=O,2.298,O=C(NC1CCCCNC1=O)c1ccccc1
XS841431b,ClC1=C(SC=2C=CC=CC12)C3=NN=C(O3)C4CC54CCOCC5,0.738,c1ccc2sc(-c3nnc(C4CC45CCOCC5)o3)cc2c1
XS840607b,CC1=CC=C(S1)C(C)NC(=O)NC2=CC(=CNC2=O)C(F)(F)F,0.708,O=C(NCc1cccs1)Nc1ccc[nH]c1=O
XS838670b,CC1=NOC=2N=C(NC(C)C=3C=CC=C(C3)S(C)(=O)=O)NC(=O)C12,0.456,O=c1[nH]c(NCc2ccccc2)nc2oncc12
XS841930b,COC=1C=CC=C(C1)COC2CCN(C2)C3=NC=NN4C(C#N)=CC=C34,0.394,c1ccc(COC2CCN(c3ncnn4cccc34)C2)cc1
XS842186b,CN(CC=CC=1C=CC=CC1)C(=O)CN2CCCC(C2=O)C(F)(F)F,1.014,O=C(CN1CCCCC1=O)NCC=Cc1ccccc1
XS836786b,CC(OC=1C=CC=CC1F)C(=O)NN=CC=2C=NN(N2)C=3C=CC=CC3,1.94,O=C(COc1ccccc1)NN=Cc1cnn(-c2ccccc2)n1
XS420230b,CC(=O)NC1C(=O)N(CCCOC=2C=CC=CC2)C=3C(C)=CC(C)=CC31,1.066,O=C1Cc2ccccc2N1CCCOc1ccccc1
XS407112b,O=C(NCC=1C=CC(=CC1)OCC=2C=CC=C(F)C2)C3CCNC(=O)C3,1.036,O=C1CC(C(=O)NCc2ccc(OCc3ccccc3)cc2)CCN1
XS843458a,COC=1C=CC(OC)=C(C1)NC(=O)C(C)N2C(=O)C=3C=CC=CC3C2=O,1.526,O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccccc1
XS576153b,CC1=NOC=2N=CN=C(NC3CCN(C3=O)C=4C(C)=CC(C)=CC4C)C12,8.362,O=C1C(Nc2ncnc3oncc23)CCN1c1ccccc1
XS389288b,CCOC=1C(Cl)=CC(=CC1Cl)C(=O)NC2CCS(=O)(=O)C2,0.698,O=C(NC1CCS(=O)(=O)C1)c1ccccc1
XS838429b,CC=1C=CC=CC1C2=NN=C(CS(=O)(=O)CC3CCC(F)(F)C3)O2,18.34,O=S(=O)(Cc1nnc(-c2ccccc2)o1)CC1CCCC1
XS679741b,COC=1C=CC(OC)=C(C1)C2CCCN2C(=O)C3=CNC=4C=CC=CC34,1.59,O=C(c1c[nH]c2ccccc12)N1CCCC1c1ccccc1
XS843468a,CSC=1N=C(C)C(CCC(=O)NC(C)C=2C=CC=C(Cl)C2)=C(C)N1,0.39,O=C(CCc1cncnc1)NCc1ccccc1
XS843466a,CS(=O)(=O)N1CC=2C=CC=CC2CC1C(=O)NCCC=3C=CC=CN3,0.546,O=C(NCCc1ccccn1)C1Cc2ccccc2CN1
XS640868b,CCC=1N=CN=C(C1F)N(C)CC2CCC3=NC(=CN3C2)C(F)(F)F,0.734,c1cc(NCC2CCc3nccn3C2)ncn1
