mol_id,smiles
XS708898b,CCC1=CSC(=N1)C2CCCN(C2)C(=O)C=3C=CC=4OCOC4C3
XS839705b,CCCCS(=O)(=O)NC=1C=CC(=CC1)NC(C)C2=NN=C(C)O2
XS693881b,CC=1N=C(SC(C)C=2C=CC(F)=C(Cl)C2)SC1CC(N)=O
XS835311b,COC=1C=C(C=C(C1)C(NCC=2C=NN(C)C2)C3=NC=CN3C)OC
XS779336b,CN1CC(C(=O)NCC2(CC2)N3CCOCC3)C=4C=CC=CC4C1=O
XS840028b,CC(C)C(C(=O)O)C(=O)NC=1C=C(Br)C=2OCOC2C1
XS839148b,O=C(CC=1C=CN(N1)C=2C=CC=CC2)NCC3COCC4(CNC4)O3
XS843187a,CC(C)N(CC(=O)NC1CCS(=O)(=O)C1)C=2C=CC(Cl)=CC2
XS641335b,O=C(NC1CCN(CC=2C=CC=CC2)C1=O)C=3N=CC=C4C=CC=CC34
XS841568b,CC(NC=1N=CN=C2C1C=NN2C=3C=CC=CC3)C4=NN=NN4C5CC5
XS843204a,CCCN1C=C(C=N1)CNC(C2=NC(=NO2)C(C)C)C3CCOCC3
XS837888b,CC1=NC(C)=C(S1)C(C)NC(=O)NCC2=CC=3CCCCC3S2
XS840704b,COC=1C=CC(=CC1)N2C=CN(CC3CC43CCC(F)(F)CC4)C2=O
XS843202a,O=C(CN1CCOC(CNC=2C=CC=NN2)C1)NC(C3CC3)C4CC4
XS843207a,CC(C=1C=CC(=CC1)N2C=NC=N2)N(C)C(=O)C3=CC=4C=CC=CC4O3
XS526362b,CCC1=C(C=NN1C=2C=CC=CC2Cl)NC(=O)C3CN(C)CCO3
XS837916b,O=S1(=O)CC(CNC2=NC(=NS2)C3CCCC3)C=4C=CC=CC41
XS840701b,CC1C=2C=CSC2CCN1CC3=NN=C(O3)C=4C=CC=CC4Cl
XS843200a,CC(C)C(=O)N1CCC(CC1)C(=O)N2CCCCCC2C3=CC=CO3
XS839299b,N#CC=1C=CC(=NN1)N(CCC2CC=CC2)CC(CO)C=3C=CC=CC3
XS843203a,COC=1C=CC(Cl)=CC1NC(=O)C(C)OC=2C=CC=CC2C(N)=O
XS832132b,CC(NC=1C=CC=CC1)C(=O)NC=2C=CC=C(C2)S(=O)(=O)N(C)C
XS836559b,CC(NC(=O)CC1=CN(C)C=2C=CC=CC12)C=3C=CC=4NC(=O)NC4C3
XS836610b,O=C1C=2C=CC=CC2NC(C=3C=CNN3)N1C=4C=CC=5OCCOC5C4
XS137916b,COC=1C=CC(=CC1Cl)NC(=O)CC(NC(C)=O)C=2C=CC=CC2
XS403823b,CC1=NC(=NO1)C2CCCN2C(=O)C=3C=NN(C3C)C4CCOCC4
XS843199a,CC=1N=C(NC(=O)C2COCC(=O)N2CC=3C=CC=CC3)SC1C
XS843205a,CC(C)C=1C=CC(=CC1)OCCNC(=O)C(C)NC(=O)C2=CC=CO2
XS840315b,CC=1C=NC=CC1CN(C)C(=O)C2CCN(C2)S(=O)(=O)C(F)F
XS841542b,CC1=NOC(C)=C1CC(C)NC=2C=CC=C(N2)N3C=NC=4C=CC=CC43
XS837477b,COC=1C=CC(C(=O)NCC(C)(O)CCO)=C(N)C1Br
XS155429b,COC=1C=CC=CC1NC(=O)C(C)OC(=O)CCC=2C(C)=NOC2C
XS843206a,O=C(NCCNC=1N=CC=CN1)NCC(C2=CC=CO2)N3CCCC3
XS843201a,CN(CC1CN(CCOC=2C=CC=CC2F)CCO1)C=3C=CC=NN3
XS841940b,O=C(NCC(F)C1CCNCC1)C=2C=CC(=CC2Cl)N3C=CC=N3
XS840472b,CC(CC=1C=CC=CC1)OC(=O)CCC2=NC3=C(N2)C(=O)NC(=O)N3C
XS133477c,O=C(COC(=O)C=1C=CC=2OCOC2C1)NC3CCCC=4C=CC=CC43
XS843216a,COC=1C=CC(=CC1)C2CCCN2CC(=O)NCCC=3C=CC(F)=CC3
XS843215a,CC1CCCCN1CC=2C=CC=CC2CNC(=O)COC=3C=CC=CC3
XS843217a,CC1CC=2C=CC=CC2N1CC3=NN=C4N(C)C(=O)C=5SC=CC5N34
XS843213a,O=C(CCCN1C(=O)OC=2C=CC=CC21)NC3CCCC=4C=CC=CC43
XS842419b,CN(CC(=O)N1CCC(CC=2C=NN(C)C2)C1)C=3N=CN=C4N=CNC34
XS841640b,CC(NC(=O)C=1C=CC(F)=C2CCOC12)C=3C=CC(=CC3)N4C=NC=N4
XS836504b,CC(C)C(F)C(=O)NC=1C=CC=C(C1)NC(=O)C=2C=C(O)C=C(C#N)C2
XS837609b,CC(NC(=O)N1CCOC=2C=CC=C(F)C2C1)C=3C=CC=4NN=CC4C3
XS393818b,CC=1C=CC=CC1C(C)NC(=O)C=2C=CC(Cl)=C(C2)S(N)(=O)=O
XS838689b,CN(C1=NC=C(S1)C(N)=O)C2CCC=3C=CC=C(Br)C32
XS406672b,CC1=CC(=O)N(C)C=C1NC(=O)NC(CC2CCCC2)C=3C=CC=CC3
XS757104b,O=C(CC1=CNC=2N=CC=CC12)N3CCCC(CO)(C3)C=4C=CC=CC4
XS843214a,CC(=O)NC=1C=CC(=CC1)CNC(C2=NC=CN2C)C=3C=CC(F)=CC3
XS843212a,CC=1C=C(C=CC1N2CCCC2=O)NC(C)C(=O)NC=3C=CC(F)=CC3
XS842362b,CC1=NN(C)C(=C1C(=O)NC2CCC=3C=CC=CC3OC2)N4C=CC=N4
XS843210a,CC1=NC=2C=CC=CC2C(=O)N1CC(=O)N(C)C(C)C=3C=CC(F)=CC3
XS843208a,CC(C)N1C(=NC=2C=CC=CC21)C3CCCN(C3)C(=O)C=4C=NC=CN4
XS843211a,CN1N=CC(C(=O)NCC2CCCN(C2)C(N)=O)=C1CC=3C=CC=CC3
XS843218a,CN1N=CC=C1C(NC(=O)C2=CC=3C=CC(Cl)=C(F)C3N2)C(=O)O
XS841826b,CN1CCN(C(=O)NC2=CN=C3C=CC=CN23)C(C=4C=CC=CC4)C1=O
XS836979b,O=C(C=1N=NC(O)=C(Br)C1O)N2CC=CCC32CCOC3
XS840985b,O=C(CCC1=NC(=NO1)C2=CC=CO2)OC(C3=CCCC3)C(F)(F)F
XS843209a,COC=1C=C(C#N)C=CC1OC(C)C(=O)NCC=2C=CC=3OCOC3C2
XS843219a,CN1C=CN=C1C(NC(=O)C=2C=CC=3NC(=O)COC3C2)C=4C=CC=CC4
XS838658b,COC(=O)C(CC1=NON=C1C)NC=2N=CN=C(F)C2Br
XS774830b,CCC1=C(C=NN1C=2C=CC=C(Cl)C2)C(=O)NC3CCOC(C)(C)C3
XS843227a,COC=1C=C(C=CC1C(=O)N2CCC=3NC=NC3C2C=4C=CC=CC4)CO
XS843229a,CN1N=C(C=C1C(C)(C)C)C(=O)N2CCC(C2)NC=3C=CC=C(Cl)C3
XS444952b,CCC=1N=C(NC(=O)CCN2C(=O)C(C)OC=3C=CC=CC32)SC1C
XS843222a,COC=1C=CC(=CC1)C(CNC(=O)C2=NNC=3C=CC=CC23)N4CCCC4
XS843220a,CC(C)C(NC(=O)C=1C=CC(F)=CC1)C(=O)N2CCC=3SC=CC3C2
XS843223a,CC1CCCN(C1)S(=O)(=O)N2CCC(CC2)NC(=O)C=3C=CC=CC3
XS836549b,CCC=1OC(C)=CC1C(=O)NC2CCN(C(=O)C=3N=CN(C)N3)C2(C)C
XS837716b,CN(CC1CCCCC21CCC2)C3=NC=CN4C(=NN=C34)C=5C=NC=CN5
XS838164b,CN(CC1CCCN(C1)C(=O)C=2SN=NC2C3CC3)S(C)(=O)=O
XS843228a,CC(NC(=O)COC=1C=C(Cl)C=CC1Cl)C(=O)N2CCOCC2
XS843224a,CC(C(=O)NC=1C=CC=C(C1)NC(=O)CC=2C=CC(F)=CC2)N3C=CC=N3
XS836486b,CC(CO)(NC(=O)C=1C=CN=C2N=NNC12)C=3C=CC=C(C3)C(F)(F)F
XS423604b,O=C(NC=1C=CC(F)=CC1)N2CCCC(C2)C3=NN=C4CCCCCN34
XS836746b,CC=1C=CC(=CC1)S(=O)(=O)N(C)CC(=O)NNC(=O)C2CC=CCC2
XS836555b,O=C(OCC1CC2(CO1)CCOCC2)C=3C(Cl)=CC(F)=CC3Cl
XS074923c,COC=1C=CC(=CC1)S(=O)(=O)NC(C)C=2C=CC(=CC2)N3C=CN=C3
XS843221a,CC=1C=C(C=CC1Cl)OCC(=O)N(C)CC2COC=3C=CC=CC3O2
XS330437b,CCOC=1C=CC=CC1C=2C=CC=C(C2)C(=O)NC(CCOC)C(=O)O
EL001993c,O=C(NCC1CCCC2(CCOCC2)O1)C3=NN(C=C3Cl)C(F)F
XS841098b,COC=1C=CC(=CC1Cl)N(C#N)C(C)C(=O)N2CCN(CC2)C(C)=O
XS843226a,CC=1C=NN(C)C1C(=O)NCC(C2=CNC=3C=CC=CC23)C=4C=CC=CC4
XS839608b,CC1CC=2C=C(C=C(Cl)C2O1)CC3=NC4=CN(N=C4C(=O)N3)C(F)F
XS843225a,COCCOC=1C=CC(=CC1OC)C(C)NC(=O)CC=2C(C)=NOC2C
DR002926c,C=C1COCC1NC(=O)C(=O)N(CCO)CC=2C=CC(Cl)=C(Cl)C2
XS839010b,FCC1(CNC=2C=C(C=3C=CC=CC3)N4N=CN=C4N2)CC51CCOCC5
XS837706b,CC1CN(CCN1C(=O)C2=CN=C3C=CC=CN3C2=O)C=4C=CC(F)=CN4
XS635896b,CC(OC=1C=CC(Br)=CC1)C(=O)NCC2=NC(=CS2)CO
XS057963g,CCC1C=2C=CSC2CCN1CC3=NC=4C=CC(Cl)=CC4N3CCO
XS843238a,CC=1N=C(SC1C(=O)N2CC(=CC3=CC=NN3C)C2)C4CCCN(C)C4
XS714599b,CCN1C=C(C#N)C(=O)N(CC(=O)NC(C)C=2C=CC(=CC2)C(C)C)C1=O
XS612947b,CC(C)N1C=C2CCCC(NC(=O)C3CCN(CC(F)(F)F)CC3)C2=N1
XS843234a,CCC1=CC(=CC(=O)N1)C(=O)N2CCC(C2)(C3=NC(C)=NO3)C(F)(F)F
XS843235a,CC1=NN(C)C=C1C2CCCN2S(=O)(=O)CCC3=NOC=4C=CC=CC34
XS743573b,CCN(C(=O)C1=CC=C(S1)C=2C=CC(F)=CC2)C3CCS(=O)(=O)C3
XS843240a,CCCC1=NC(CN2CC(OC=3C=CC=CC32)C(=O)N4CCCCC4)=NO1
XS843232a,CN(CC1CCC2=NC(=CN2C1)C(F)(F)F)C=3N=CC(C#N)=CC3Cl
XS843233a,CC1=NC=2CCCC(C2S1)N(C)C(=O)C3=NN(C)C=C3Br
XS842657b,CCOC(=O)C=1C=NN(CCN2CCCC(C2)C3=NOC(=N3)C4CC4)C1N
XS843230a,CC(CN1CCN(C)CC1)NC=2N=NC(=CC2C(F)(F)F)C3=CC=CO3
XS004799e,CCC(C)N1CCC(=O)N(CC(=O)NCC=2C=CC(=CC2)C(=O)OC)C1=O
XS843237a,COC=1C=CC(=CC1)S(=O)(=O)N2CCCC2C3=NC=4C=CC=CC4S3
XS842303b,CCC(C(=O)N1CCOC=2C=CC(=CC21)C(F)(F)F)C=3C(C)=NOC3C
XS843231a,CN(CCOC=1C=CC(F)=CC1)C(=O)C=2C=CC(=CC2)OCC3CCCO3
XS843236a,CC(CC1=CNC=2C=CC(F)=CC12)NC(=O)C3=CC=4COCCC4NC3=O
XS838734b,CC1CN(C=2C=CC=CC2N1)S(=O)(=O)C=3C=CC=4OCCNC(=O)C4C3
XS843239a,CN1C=CC(=N1)C2=NC=3C=CC=CC3N2CC(=O)N4CCC(CC(N)=O)C4
XS838482b,CC=1SC=2NC(CCC(=O)N3CC4=NN=CN4C(C)C3)=NC(=O)C2C1C
XS841600b,COC=1C=CC(=CC1OC)CC(C)(CO)NC(=O)C2=NNC=3N=CC=CC23
XS843245a,CCCN1C(=O)N(CCC(=O)NC2CCCC=3C=CC=CC32)C=4C=CC=CC41
XS830032b,COC=1C=CC(=CC1NC(=O)C(C)OC=2C=CC=C(Cl)C2)S(N)(=O)=O
XS843250a,CN(CC=1C=CC=C(Cl)C1)C(=O)NCC(C=2C=CC=CC2)N3CCOCC3
XS842330b,O=C1C=CN=C(N1)C2CCN(CC=3C=CC4=C(Br)C=CC=C4C3)C2
XS838736b,COC=1C=CC(=CC1)C(NC(=O)C=2C=NC(O)=C3C=NC=CC23)C=4C=CC=CN4
XS840568b,CC(COC=1C=CC=C(F)C1)NC(=O)NCC2=CN3C=C(Cl)C=CC3=N2
XS839779b,O=C(CNC(=O)C1=CC=C(Br)O1)N2CCC(C2)C=3C=CC=CN3
XS843246a,CC=1C=CC(=CC1NC(=O)C2=CC=CO2)C(=O)OC(C)C(=O)NC3CCCC3
XS843244a,CN1N=CC=2C(=NC=NC21)N3CCN(CC3)C(=O)C4CCOC=5C=CC=CC54
XS474938b,CC(C)N(C)S(=O)(=O)C=1C=CC(=CC1)NC(=O)N2CCCC2C3CCC3
XS840008b,N#CC1=C(N=NN1C(C(N)=O)C=2C=CC=C(Br)C2)C=3C=CC=CC3
XS843253a,CC(OC(=O)C=1C=CC(=CC1)CN2C(=O)CCC2=O)C(=O)N3CCC(C)CC3
XS843248a,COC(=O)CC(NC(=O)C=1C=C(N=C2ON=C(C)C12)C3CC3)C=4C=CC=CC4
XS843247a,COC=1C=CC(=C(C1)OC)C2CCCN2CC(=O)NC=3C=C(F)C=C(F)C3
XS843251a,CCOC=1C=CC(=CC1OCC)CCNC(=O)C2CC=3C=CC=CC3C(=O)O2
XS843252a,CC=1C=CC=C(C1)NC(=O)C(C)SC=2C=CC(=CN2)S(=O)(=O)N(C)C
XS739386b,CC(=O)N1CCC=2C=C(C=CC21)NC(C)C3=NC(=NO3)C=4C=CC(F)=C(C)C4
XS843242a,COCC1=C(SC=2C=CC=CC12)C(=O)NC(C)C=3C=CC(OC)=C(C3)OC
XS843254a,COCC1=C(OC=2C=CC=CC12)C(=O)N3CCC(CC3)N4CCCC4C(N)=O
XS843249a,CC(NC(=O)C=1C=CC(=CC1)N2CCCC2=O)C=3C=CC(=CC3)S(N)(=O)=O
XS841321b,CC=1C=C(CN(C)C(CCO)C=2C=CC=CC2)N=C(N1)C=3C=CC(Cl)=CC3
XS839799b,CN1C=C(C=N1)C2CCN(C2)C(=O)C=3C=CC(Cl)=C(C3)NS(C)(=O)=O
XS841031b,CCN1C=C(C=N1)C2C=3NC=4C=CC(=CC4C3CCN2S(=O)(=O)F)OC
XS841942b,CC1=CN2CCC(CC2=N1)C(=O)N3CCC=4SC(=CC4C3)S(N)(=O)=O
XS843243a,CC=1C=C(NC(=O)CNC(C)C=2C=CC=CC2Cl)N(N1)C=3C=CC(C)=CC3
XS843255a,COC=1C=C(C=CC1OC(F)F)C(=O)OC(C)C(=O)NC2(C#N)CCCCC2
XS840871b,COC=1C=CC(Cl)=C(C1)N2C=C(N=N2)C(C)N(C)CC=3N=CC(F)=CC3C
XS843256a,CC1=CC(=NN1C=2C=C(C)C=C(C)C2)NC(=O)N3CCC(C3)C4CCN(C)CC4
XS843262a,O=C(CN1CCCCCCC1=O)NCC(C=2C=CC(F)=CC2)N3CCOCC3
XS843266a,NC(=O)C1CCN(C1)C(=O)C=2C=CC(=NC2)OC=3C=CC(Br)=CC3
XS843264a,CCN1CC(CN(C)C(=O)C2=CSC(=N2)C=3C=NN(C)C3)OC=4C=CC=CC41
XS843261a,CC=1N=C(CC=2C=CC=CC2)SC1C(=O)N3CCC4=C(C=NN4C)C3C(N)=O
XS841874b,O=C(CN1CCN(CC1)C=2C=CC3=NN=CN3N2)NC4CCOC=5C=CC=CC54
XS736438b,CC1CN(CCO1)C2CCN(CC2)S(=O)(=O)C=3C=CC(=NC3)C(F)(F)F
XS843267a,O=C(CC1=CSC(=N1)C=2C=CC(=CC2)C(F)(F)F)NC3CCCCNC3=O
XS843258a,CC=1C=CC=C(C1C)N2CC(CC2=O)C(=O)NC=3C=CC(=NC3)N4CCOCC4
XS843265a,COC=1C=CC(=CC1OC)C=2CC(C3=CC=CS3)N(N2)C(=O)CCC(=O)O
XS837856b,O=C(CC(N1C=CC=N1)C(F)(F)F)N2CCCN(CC2)S(=O)(=O)C3CC3
XS836814b,COC=1C=CC=C2CC(COC12)C(=O)NC=3C=C(Cl)C=C(C(N)=O)C3OC
XS843259a,CC=1C=CC(=CC1S(=O)(=O)N2CCCCC2)NC(=O)C(NC(N)=O)C(C)C
XS508412b,O=C(NCCCN1CCCC1)NCC(C2=CNC=3C=CC=CC23)C=4C=CC=CC4
XS843268a,CC=1C=C(C)C2=C(N1)SC=3C(=O)N(C=NC32)CC(=O)NC(C)C4=CC=CS4
XS840060b,COC(CCNC(=O)N1CCN(CC1)C=2C=CC=C(C2)[N+]([O-])=O)C(F)(F)F
XS841574b,CC1CC2(CCC2)CN1C(=O)NC=3C=CC=CC3CS(=O)(=O)C=4C=CC=CC4
XS836512b,N#CC1=CC=C(CN2CCCC(C2)C3=NN(C=C3C(N)=O)C=4C=CC=CC4)S1
XS014968e,COC=1C=CC(C)=CC1N2CC(CC2=O)C(=O)NN3C=NC=4C=CC=CC4C3=O
XS843257a,CC=1C=C(C(=O)N2CCN(CC2)C(C)C(=O)NC3CC3)C=4C=NN(C4N1)C(C)C
XS843263a,CC1=NC=C2CCC(CN12)C(=O)N3CCN(CC4=NC=5C=CC=CC5N4C)CC3
EL002138c,COC(=O)CC1CC2(CO1)CCN(CC2)C=3C=C(C=C(N3)C(F)(F)F)CO
XS581023b,CC(C(=O)NC=1N=CC=CN1)N2CCN(CC2)C=3C=CN=C(N3)C=4C=CC=CC4
XS843260a,CS(=O)(=O)N1CC=2C=CC=CC2CC1C(=O)N3CCN(CC3)C=4C=CC=CC4
XS843270a,CCN1C(CNC(=O)C2CC(=O)N(C2)C=3C=CC=4OCCOC4C3)=NC=5C=CC=CC51
XS840420b,CC1=NN(C)C(C)=C1NC(=O)C(C)OC(=O)C=2C=C(Cl)C=3OCCCOC3C2
XS843278a,CC(C)(C)C=1C=C(NC(=O)C=2C=CC=3OCOC3C2)N(N1)C4CCS(=O)(=O)C4
XS843279a,COC=1C=CC(=CC1)C(CNC(=O)COC=2C=C(C)C=CC2Cl)N3CCCCC3
XS843281a,CC1CCN(CC1)C(CNC(=O)C2CCN(CC2)C(=O)C3CC3)C4=CC=CS4
XS843284a,O=S(=O)(C=1C=CC=2OCCOC2C1)N3CCCC3C=4C=CC=5OCCOC5C4
XS843276a,CC=1N=C(C)N(N1)C=2C=CC(=CC2)C(=O)N3CCOCC3CC4=CNC=5C=CC=CC45
XS839535b,COC=1C=CC=C(CN2N=CC=C2NC(=O)N3CCN4CCCCC4C3)C1OC
XS843271a,CCN1CC(CN(C)C(=O)C=2C(C)=NN(CC=3C=CC=CC3)C2C)OC=4C=CC=CC41
XS843269a,CC(=O)NC(CC(=O)N(C)CC1=NC=2C=CC=CC2C(=O)N1)C=3C=CC(Cl)=CC3
XS843282a,CC=1C=CC=CC1NC(=O)C2=C(C)NC3=NC(CCCO)=NN3C2C=4C=CC=C(F)C4
XS141942b,O=C(NC(CN1CCOCC1)C=2C=CC=CC2)C=3C=CC(=CC3)CN4CCCC4=O
XS843277a,O=C(CC1SC=2C=CC=CC2NC1=O)NC3=NC(=CS3)CN4CCCCC4
XS843283a,COC1=CC(=CC(OC)=C1OC)C(C)NC(=O)C=2SC(=NC2C)C=3C=CC=CN3
XS843280a,CC(=O)NC(CC(=O)NC=1C=CC=C(C1)C2=NN=C3CCCCCN23)C=4C=CC=CC4
XS843286a,COC=1C=CC(OC)=C(C1)NC(=O)CNC(C(=O)NC=2C=CC=CC2)C=3C=CC=CC3
XS843273a,CC=1C=CC2=NC(=CC(=O)N2C1)COC(=O)C(C)CC=3C=CC(Br)=CC3
XS843274a,CC=1C=CC=CC1C(=O)N2CCC(CC2)C(=O)OC(C)C(=O)N(C)C=3C=CC=CC3
XS840856b,CC=1C=NC(=C(C1)[N+]([O-])=O)N2CCCC(C2)N3N=CC(=CC3=O)N4CCOCC4
XS840692b,CCOC(=O)CC(NC(=O)C=1C=CC=2C(=O)N(C)C(=O)C2C1)C=3C=CC=CC3OC
XS843272a,CCC1C=2C=CSC2CCN1C(=O)C=3C=CC(=CC3)S(=O)(=O)N(CC)CC
XS843275a,CC1=NOC(=N1)C(NC(=O)C=2C=CC(=C(F)C2)N3CCOCC3)C4CCOCC4
XS840767b,CC(C)CN1CC(CC1=O)C(=O)N(CC=2C=CC=CC2[N+]([O-])=O)CC(F)(F)F
XS719146b,O=C(NC1CCN(C1)C=2C=CC(Cl)=C(F)C2)N3CCC(CC3)N4CCNC4=O
XS815346b,CC1SC=2C=CC(=CC2NC1=O)C(=O)N3CCN(CCOC=4C=CC=CC4)CC3
XS843290a,COC=1C=C(C=CC1F)N2CCN(CC2)C(=O)C3CCCN3C(=O)CC=4C=CC=CC4
XS053489d,O=C(NC=1C=CC(=NC1)N2CCC=3SC=CC3C2)C4CCCN(C4)C(=O)C5=CC=CO5
XS836659b,CS(=O)(=O)NCCC1CCCCN1C(=O)NCC2(CCCC2)C=3C(F)=CC=CC3F
XS843301a,CS(=O)(=O)NCC1CCCN(C1)C(=O)C=2SC(=NC2C=3C=CC=CC3)C4=CC=CO4
XS841225b,CS(=O)(=O)C=1C=CC(=CC1)OCCCC(=O)NC2(CCC=3C=CC=CC32)C(F)(F)F
XS843298a,COC=1C=CC(=CC1)C(CNS(=O)(=O)C=2C=CC=3OCCCOC3C2)N4CCCCC4
XS843302a,COC=1C=C2N=C(CN3CCCC3C=4C=CC=5OCCCOC5C4)NC(=O)C2=CC1OC
XS843303a,COC1=NN(C)C=2N=C(C)C(CCC(=O)N3CCCC(C3)C(=O)NCC4CC4)=C(C)C12
XS843293a,CC=1C=CC(=CC1)C2=NOC(CN3CCN(CC3)C(=O)C=4C=CC=5SC(C)C(=O)NC5C4)=N2
XS838789b,CC1=NN(C(C)=C1C2C(=O)NCCN2CC3=NN4C(=O)C=C(C)N=C4S3)C=5C=CC=CC5
XS843297a,CCC(C)C(=O)NC=1C=CC=C(C1)CNC(=O)CN(C)C2=NS(=O)(=O)C=3C=CC=CC23
XS841492c,COCC(NC(=O)NC=1N=NN(CC=2C=CC=CC2F)C1C)C=3C=CC=4NC=CC4C3
XS838324b,CC1(C)CC2=C(C=NN2C=3C=CC=CC3Cl)CN(C1)C(=O)C4CCCC=5NN=CC54
XS843296a,COC1=CC(=CC(OC)=C1OC)C(C)NC(=O)C=2C=C(N=C3C2C(C)=NN3C)C(C)C
XS843294a,CN(CC=1C=CC=C(Cl)C1Cl)C(=O)C=2CCC(=O)N(N2)C3CCS(=O)(=O)C3
XS427984b,CCCN1N=C(C(=O)N(CC2=CC=CO2)C3CCS(=O)(=O)C3)C=4C=CC=CC4C1=O
XS843300a,CCOC=1C=CC=CC1N2CCN(CC(O)COC=3C=CC=4C(C)=CC(=O)OC4C3)CC2
XS843299a,CN(CC(=O)N(C)C=1C(=O)NC(=O)N(CC=2C=CC=CC2)C1N)C3CCCC=4C=CC=CC43
XS843295a,O=C(NC(CC=1C=CC=CC1)C(=O)N2CCN(CC3=NC=4C=CC=CC4S3)CC2)C5=CC=CS5
XS843289a,NC(=O)C(C=1C=CC(Cl)=CC1)N2CCN(CC2)C=3N=CC(=CC3Cl)C(F)(F)F
XS838202b,CC(CNC=1C=CC(=CC1[N+]([O-])=O)S(N)(=O)=O)C2=NC=3C=CC=CC3N2C(F)F
XS843287a,O=C(C=1C=CC=C(C1)S(=O)(=O)N2CCC=3C=CC=CC32)N4CCCC4C=5C=CC=NC5
XS840537b,COC1=CC(=CC(OC)=C1OC)C(NC(=O)COC=2C=CC=CC2C#N)C(F)(F)F
XS843292a,COC=1C=CC(=CC1)C2=NOC(CN3CCN(CC3)C(=O)CC4SC=5C=CC=CC5NC4=O)=N2
XS843291a,CC(C(=O)N1CCN(CC=2C=CC=CC2)CC1)N3CCC(CC3)NC(=O)C=4C=CC=CC4
XS840345b,O=C1CCN(C(=O)N1)C2CCC=3C=CC=CC3C2
XS843312a,O=C(NC1CCCCNC1=O)C=2C=CC(O)=NC2
F9000697d,CC1CCCCN1C(=O)C=2C=NC=CN2
XS843305a,CN1C=C(C=N1)C2=NC(=NO2)C3CCCCCN3
XS843311a,CC(NC(=O)C=1C=CC=C(C#N)C1)C=2C=CC=CC2
XS843308a,COC(=O)C1CCC2=NN=C(C3CC3)N2C1
XS839959b,CC(NC(=O)C1=CC=CN1C)C2(CO)CC2
XS837240b,CC1CCC=2N=C(N)C(C#N)=CC2C1
XS842037b,O=C1CC2CCCN2C=3C=CC=CC3N1
XS843304a,O=C(C1CC=2C=CC=CC2O1)N3CCCC3
XS728531b,CC=1C=CC=CC1CCC(=O)N2CCNC(C)C2
XS477246b,CCOC=1C=CC=CC1C(=O)N2CCNC(C)C2
XS838244b,N#CC=1C=CC(=CC1Cl)OCC2CCCN2
XS840727b,O=C(NC=1C=CN=CC1F)C2CCCS2
XS842548b,CC(CC(=O)N1CCCCO1)C2CCCCC2
MR000224b,COC=1C=CC(=CC1)CNC(=O)C2CCCN2
XS843307a,CCC(C)NC(=O)CN1C=NC=2C=CC=CC21
XS843314a,CC=1C=CC=C(N1)NC(=O)C2CCC(=O)NC2
XS843309a,CC1=NN=C2CC(C)(C)C(CN12)C=3C=CC=CC3
XS837417b,CC(COC(=O)C1CC1)N2CCNC2=O
XS837540b,COC(C)CN1C=C(Br)C=NC1=O
XS837932b,N#CC1(CCCC1)C(=O)NC(CO)CCF
XS843306a,CC(O)CNC=1N=CN=C2C=CSC12
XS843310a,CCC(C)NC(=O)C=1C=CC=C(OC)C1OC
XS843318a,CCN(CC=1C=CC=CN1)C2CCN(C2=O)C(C)C
XS838249b,CC(OC=1C=C(F)N=CC1Cl)C(=O)N2CCCC2
XS843324a,CC(SC1=NC=2SC=CC2C(=O)N1C)C(N)=O
XS843316a,O=C(OCC1CC(=O)N(C1)C2CC2)C3=CC=CS3
XS837800b,COC(CCO)CNC(=O)C=1C(C)=NN(C)C1F
XS761063b,CC(NC(=O)C1=CC=CS1)C(=O)NC=2C=CNN2
XS838161b,COC(C)(C(=O)N1CCC21CCOCC2)C3CC3
XS843321a,CCC1(C)CN(CCO1)C(=O)NCCC2(O)CCC2
XS843315a,C=1C=NC2=NC(=CC=C2N1)N3CCC(C3)N4CCCC4
XS839673b,CCC1(CO)CCCN1C(=O)NCC(C)(C)OC
XS842414b,CC1CCCN1S(=O)(=O)NCC2=NC=CS2
XS841477b,O=C(NC1CCOCC21CCC2)C=3C=CNC(=O)C3
XS836877b,CN(CC1=NN=C2C=CC=CN12)CC3COC(=O)C3
XS043393d,CC=1C=CC=2NC(=O)CNC(C=3C=CC=CC3)C2C1
XS531750b,CCC=1OC=CC1C(=O)N2CCCC(O)(C2)C(N)=O
XS395424b,CC(NC=1N=CN=C2SC=CC12)C=3C=CC=CC3
XS843320a,CC(C)C(C)NC(=O)CC1=CN2C=CSC2=N1
XS843317a,C=1C=CC(=CC1)C2(CC2)C3=NC(=NO3)C4CCOC4
XS843326a,COC=1C=CC=CC1C2NC(=O)C=3C=CC=C(C)C3N2
XS843319a,O=C(CN1C=CC=N1)NC2CCOC=3C=CC=CC32
XS841667b,CC1=CC=C(O1)C=2C=CC(C)=C(C2)NC3CCNC3=O
XS843322a,CC1=NOC=2N=C(C)C=C(C(=O)OC(C)C(N)=O)C12
XS843325a,CN1CC(NCC1=O)C2=NC(=NO2)C=3C=CC=CC3
XS843323a,NC(=O)C(NCCC=1C=CC=CC1F)C=2C=CC=CC2
XS592682b,CNC(=O)NC1CCCN(C1)C=2C=CC=CC2Cl
XS843328a,COC=1C=CC=C(C1)NC(=O)C2CCC3=NC=CN3C2
XS843327a,CCNC(=O)NC(=O)C(C)NC=1C=CC=CC1OC
